m/z,Retention time,Intensity
657.835517965194,4429.195843752298,2143128960.0
838.4028910997041,2687.4609500301203,2142851968.0
833.0704373415589,3002.01663040738,2134429056.0
660.8358214905679,2254.81918919797,2113522944.0
404.2033324757206,2926.7252102597135,2073789056.0
1071.8486048078682,4478.97993633631,2047927040.0
1099.9861791570008,3415.2739019473497,2043000064.0
908.9342890582642,4397.620162112719,2042637952.0
781.9166110774909,4692.060226330939,2007376000.0
961.4440088727727,2531.8082298319187,2001736960.0
907.0796909902408,3187.403643181099,1993214976.0
962.469150361628,4115.904248263607,1972850048.0
441.3056550282392,8916.97910215803,1924857984.0
516.8004027188941,2143.9164010634818,1899553024.0
767.3401193198694,4013.658512708658,1898262016.0
908.0957519861247,4657.670875098642,1844849024.0
895.9479984425278,6966.252788023293,1839932032.0
651.8606501319255,8161.37188569733,1823142016.0
425.718798434782,2367.1501039204354,1814269056.0
917.4563892307551,4477.595768798418,1812881024.0
531.2736473713893,11123.49841454094,1762344960.0
425.7664700162098,2722.001700202364,1734896000.0
828.4016028478468,1257.594920439892,1718515968.0
827.7383756814643,3301.497768205555,1696411008.0
630.3083340067354,4727.060000572538,1687037952.0
567.7744470505122,1337.7807234726029,1678169984.0
400.29044366127965,7828.980121599373,1645944960.0
552.6040995544679,1257.376293778601,1639161984.0
1053.144488597741,3993.965952811256,1635393024.0
1028.9813495233564,5049.930963858609,1634254976.0
590.3029951727756,4073.4190565727804,1628910976.0
585.8043227500607,6000.79990840566,1617314048.0
454.46185755110514,11191.93457793836,1600818944.0
521.3056644969555,4185.069728558542,1579321984.0
813.7113561339618,2235.5408221486155,1570253952.0
987.1213277449491,3967.9588536339875,1568978048.0
655.8545468137643,7372.919531522965,1567149056.0
589.2869613636741,3905.832061164463,1529150976.0
738.3767743493644,6367.867296057038,1517933056.0
400.2398946470028,4240.822809136694,1507414016.0
683.5420504906632,11931.86478121737,1503144960.0
981.4886246285207,3047.3932206119302,1494829952.0
661.3274214170038,2496.3998328110774,1485922944.0
450.2687747645669,3524.505014418789,1485634944.0
639.3580902760876,7324.555275615705,1480766976.0
803.7205373470566,3426.3012074263997,1469963008.0
916.9323795531373,3986.3536895945854,1456450048.0
833.0707827503617,2952.8553302939654,1448038016.0
516.3744063070193,9721.314781640736,1439970944.0
835.1906149756,7969.93234243497,1432299008.0
1138.5386091604723,4384.887921276232,1409586048.0
691.3265886948413,3537.0907000798006,1397187968.0
876.4177866186704,2060.2607273541666,1389665024.0
955.8100339532656,3899.9748414105716,1380616960.0
835.9016703974769,5724.363222724979,1378075008.0
1052.9997254889224,3393.9918472478007,1376050048.0
1034.1374687328541,5244.922721123543,1364424960.0
432.2376571809847,11128.21524036424,1347890944.0
847.0500223593385,2716.827996077752,1345510016.0
604.9672505985396,2668.5028467831685,1341206016.0
1353.126888883858,4657.795463741083,1333202944.0
618.3277854097314,1514.6480224174104,1325575040.0
602.2948918286927,3859.9531990069872,1323395968.0
706.3979636017733,5145.820557338763,1317992960.0
780.7358997959805,6000.137788386244,1314528000.0
641.9658762466864,1470.8615144863156,1309954944.0
702.0287418345407,5856.154897048062,1296860032.0
692.3480269987035,6406.216987464739,1291596032.0
894.4657182776175,6266.601325539788,1276294016.0
555.2824210627715,1890.0326959242218,1273874944.0
830.3701312894997,1784.8987470153334,1270547968.0
1082.5044500160293,3935.8970074358576,1268718976.0
434.73533304775594,1331.8393552078326,1268044032.0
422.29306014373105,11159.41454446522,1248091008.0
781.8929974294942,5392.734554778736,1234855936.0
1033.2373778283834,5049.992292208279,1234813056.0
715.4087989196453,2602.8289891998197,1226332032.0
510.91437011259205,1855.7084153204723,1221666048.0
695.3454915456578,4682.872263460422,1215975936.0
1039.8124706874437,5244.622967415735,1213837952.0
412.5545019998114,1515.1785211716992,1211856000.0
515.3004450562513,5262.822559732507,1204371968.0
510.58266046802555,2925.754340709446,1191809024.0
466.76322985148084,4878.480823213714,1191755008.0
705.7089735967359,6550.050929639786,1188688000.0
588.8220403981665,2615.310669974208,1185345024.0
1029.973051711957,7868.668055794994,1179047936.0
710.3767874310398,7749.9932687245155,1167044992.0
924.4396817325736,3250.6000811937606,1163491968.0
581.3119840614073,4217.769312306594,1161796992.0
475.2581965689173,1602.4080055597017,1155110016.0
607.627585827113,2305.734246579814,1141849984.0
633.3219099054239,4165.404493248166,1136935936.0
1080.2611465281125,3637.972600894573,1136221952.0
625.2983592160219,2734.294090644278,1125447040.0
566.7666818588817,3196.4574627773864,1123968000.0
542.7848411056349,1946.337602456251,1121063040.0
846.4412371847303,11125.57962795671,1116290048.0
761.8584521869199,2811.1000277694034,1114392064.0
831.491664146999,3560.0458008538294,1111378048.0
517.2615565171052,2478.851677349764,1110756992.0
810.3912467492709,2847.108211248639,1109664000.0
516.302409952243,5003.109652407348,1102520064.0
914.9431366703151,2356.0992044920795,1091756032.0
976.1441786718851,4175.176061265691,1089106944.0
556.3013819865312,963.5740719618335,1076509056.0
533.2634936949212,2155.450259462616,1070516992.0
695.8432834411174,4382.895966397421,1069750016.0
633.3237931657197,3011.707295171769,1068737024.0
1031.4730838793414,2469.7522818939515,1058328000.0
686.0332269989034,5451.435151604834,1057124992.0
530.7846899624742,4618.090868950228,1057014976.0
749.6124587958285,11815.48389242628,1051185024.0
587.321249599675,3719.7321607760005,1042782976.0
434.2501926802125,2711.1748559215666,1042313024.0
766.4007620990022,7196.237945992511,1040648000.0
748.3294537850979,1964.1197424982704,1038476032.0
1027.159197132735,3856.3400165899106,1036932992.0
498.587649290519,3564.58552817565,1032377024.0
592.6302588754961,2190.413800227084,1031102016.0
741.0121472258555,2131.6933415609815,1028334016.0
1002.4892368926804,2594.3564992952497,1027830016.0
420.7379305628545,1194.3142592830054,1025326976.0
405.2237286194324,2521.275087511765,1020590016.0
872.4121144902151,8530.259825762598,1003412992.0
814.0395807045036,2402.6638612545917,1001161024.0
472.7342196557039,1445.0502002606308,997080832.0
691.365271951397,5187.854464118665,988176192.0
796.6569271454506,7592.73947481331,984801600.0
1158.5241959889136,2376.2734147253905,982138176.0
532.3040252165343,5358.992286946315,980202304.0
1045.5619393396585,2463.787892105362,975458176.0
986.501325594911,7550.855556208755,968059712.0
837.3790714496691,5903.577661703984,966897792.0
804.0485868554399,3636.52518097187,965472192.0
536.2804315980142,6398.185504063986,961598528.0
1041.981616107675,6395.811691366796,961354880.0
622.3294844232709,3790.9028031697103,961289792.0
765.8673478274457,1855.3831683894073,958847872.0
772.6856055542117,2376.6140273611436,953127488.0
739.3796476771764,4066.08722031312,945577024.0
565.3136551133279,4906.620738810873,944478720.0
573.2821472109056,3149.6661293464485,941010688.0
716.0951729753679,5171.671933544612,934536896.0
795.9087385482047,3984.1280673514834,931569024.0
444.3679271019162,11987.35888518722,930088576.0
752.6668922902699,1542.054976299141,923418816.0
454.7506250713524,1711.197405545133,923123712.0
499.3479168574885,9729.08899949791,912655808.0
459.2283314529283,5043.699652166441,910200576.0
992.7968697625828,3968.2098535842856,909328192.0
679.3508002262842,5441.083125971392,903941312.0
1085.4835538725808,3189.889425274737,899675200.0
881.0881884595334,2951.308472838802,894872128.0
488.7274685121531,2075.5479493308944,894738624.0
755.8644708699226,1908.9900581600336,891916608.0
818.7470535283846,4209.594408886575,885490880.0
745.8581009770508,2189.292150689334,885347584.0
897.0882150314841,4912.604500910669,883554304.0
1045.0020482243317,3567.4377654650243,882135808.0
437.7529928746143,3142.0659845216037,879345728.0
758.8590628798794,2887.3459837815753,873888512.0
1032.4905431173825,3828.810716073046,871172608.0
500.787097018805,3954.362016329175,865061632.0
992.1761551826824,7550.935401431823,865035392.0
1141.059722926251,4377.5867245453255,864952576.0
656.5815733338217,11815.69976505457,861328000.0
761.0428863113785,4377.278665784798,859668224.0
520.3323187745509,6169.595187449831,852887680.0
672.8402669866118,5517.067225441538,850997376.0
589.6125355650744,2163.6672098285694,847678016.0
564.3585558299369,6635.997427965376,844245312.0
989.4881164153827,4810.060005199572,843762880.0
599.8559197641978,4241.171094387508,841713280.0
1074.771668929543,6356.364952861049,841691776.0
1079.0280813262586,6356.221627146007,833914368.0
555.248525962624,5112.124739107406,833907392.0
476.3063126204519,5666.866273548382,833266304.0
1028.9894033026394,1784.8620607360278,828716480.0
537.3002006320971,3300.786025198841,827494016.0
912.9944637096245,6422.059015880243,826769216.0
569.2930838374252,3905.3077759158314,825448192.0
1003.1627347555785,4853.934526267838,820965120.0
1142.0897218789119,7137.78656473355,820951616.0
851.4553740598859,7873.278593588108,818556480.0
1047.8120284329852,4206.246021374914,818166208.0
408.7322574538031,1430.9082866742588,818108608.0
414.2183277561406,4071.404992142972,810413888.0
716.0948380796411,4793.6691891146575,807614016.0
682.1074441795291,5466.8070720842925,805579904.0
654.3063543783339,5908.239211677618,804441088.0
625.3299425526561,2280.886195574113,803878592.0
436.8897220185705,1366.509399413452,802381184.0
1088.8397101819662,7834.73168250451,800417216.0
575.3107330276077,4542.06760963996,796354496.0
702.3362323924335,3393.9806921796194,796228416.0
680.3350895536706,1613.1341788582283,796077120.0
599.7642682572505,1790.4289941726915,795403072.0
480.784392086619,4303.528617215323,795143616.0
927.3157648479287,8810.164046938291,790852672.0
664.8273226785377,4374.5355134679585,788533824.0
845.8909723678813,2797.9463644398747,784692096.0
1007.5037381258704,5162.992973005146,783884480.0
1077.17978867674,4449.843517850068,782769728.0
1111.5554205760209,7558.052208405955,779702976.0
676.3410412344018,2233.2135120431044,778921024.0
515.7872654469534,4543.434556444334,777469568.0
754.8572919948258,1801.9141335550844,774358272.0
562.0834178989685,5408.375903976097,774256704.0
927.4852831410863,8809.732156512244,773998592.0
507.5078144805772,2233.4914498979683,772667392.0
733.6604895629368,3415.379511123713,770451392.0
639.3582063944069,7241.588873535973,766355968.0
851.424099245772,2687.7911128626856,765522304.0
611.9684359927952,5043.326832176929,764386496.0
579.2991779443801,3984.1612317734653,758270528.0
489.6059044938199,6401.406253528738,751017408.0
682.3678608475336,7611.473897810016,750201984.0
412.2308324266733,3119.781040516719,748885632.0
946.789845883694,2989.549414911063,744752512.0
762.0570835717548,7527.189319533958,739940416.0
1192.5537118465284,4331.645542063403,739471680.0
584.8009358277922,1028.9281417498376,738663168.0
1060.9973490574116,3046.0844930189387,736759872.0
850.4293186038688,2366.930754025523,736450304.0
618.309306621968,1714.049884596178,735942784.0
660.8387970140203,7672.2784288737075,735010816.0
854.3881589228457,5669.290135018953,734814208.0
1028.805454416773,5476.567550933389,732736000.0
644.3923101517181,8310.160981753637,732196672.0
614.301854434937,1967.4171788269505,730398720.0
665.3654146603791,8157.7784366031265,729651200.0
793.8800965977802,4017.1840404638933,727325312.0
819.0756061453253,4360.010127014675,727069824.0
882.4034996443099,7178.947269735407,726327424.0
722.0056278558329,3935.4635424563435,724958080.0
453.3432152270397,7024.691957274589,716156800.0
871.8721055546957,1599.674493899428,716137984.0
432.2802321858841,5130.164309411308,713557120.0
487.2692839137784,3875.955072753944,711757376.0
608.3849549416002,7067.18745227675,710525824.0
1149.0570783889732,4348.177142726805,708260416.0
700.8901816516063,7970.849023276956,707453568.0
766.3748408824146,4348.318277526401,706976896.0
897.4202824269614,3742.0504712404313,705569792.0
540.2592735701307,2410.853207805807,705178112.0
1108.0339710990404,7823.162873219415,701310912.0
576.310301744237,3280.4151025461565,698236672.0
777.8781200481939,3949.2615560002355,697996032.0
444.75495945334336,3135.7055584241234,694237312.0
547.3170057826999,4574.584882732711,693827328.0
454.2657057856668,4563.107166004811,693244992.0
505.92109203331,3877.7573763803784,689887232.0
574.4159511045369,10438.16762666531,689510272.0
892.0883318115619,4035.786006991288,688139328.0
883.3689311446776,4223.564752655596,686529024.0
630.6300035998792,2546.459836243362,680646592.0
917.4611470332089,4837.716005640347,680017984.0
638.0593334845662,2209.7954251218825,679873728.0
555.7742474564606,2174.4399954491328,679647808.0
765.3696736708137,2925.5022904461152,670479296.0
592.9588277584238,2536.18429501435,669705792.0
505.5823463115822,2180.76856386293,668405504.0
1450.9182558539276,5229.685743546585,667829888.0
902.7636716995323,4913.150138070552,666939328.0
581.8016071600752,1799.420791682545,665599808.0
625.5571638086366,11914.01661532475,664616896.0
571.2629194964462,4136.286061113894,662859008.0
586.325515077631,6927.596739016389,662379328.0
730.9026492777758,7994.95301637715,662070912.0
617.842088930809,3119.615376040995,661635392.0
1067.491679906495,3962.4495955177704,658588480.0
478.2696329965277,2597.350922794037,658347776.0
778.3604954136774,2375.781405353318,657848832.0
483.255716345843,1197.0922750266734,655633216.0
866.1203359671352,7615.4815728833755,653461696.0
837.035458905428,1987.5474337375326,652294400.0
682.1075563806987,5071.181458813958,651765312.0
850.0704806490015,4770.399974892782,649898624.0
1034.4807719012101,5476.992623048859,647811520.0
499.7464792530821,6942.259830819402,647084096.0
541.2792571381967,2983.852149439495,644556992.0
944.9547843723892,4720.780494075093,642559488.0
781.0582288553245,4015.1080714102327,640890368.0
711.3843582664276,6550.016310351093,639470080.0
802.4291211983548,3507.4505844290857,637929216.0
583.2958665751896,3033.941640816799,633090112.0
1201.0561378059747,4129.031710188972,632056576.0
1142.573231079556,3993.58380134948,629574080.0
416.7477774292114,3300.737569410041,628094016.0
898.5088702312404,2554.7366587681727,627347584.0
1066.516990893782,4789.09019149335,625216384.0
819.3961091359112,2724.325186518244,624140480.0
1004.4459834613568,7377.474537841814,623768704.0
1084.2587532794723,3446.4013761644824,621974784.0
855.7455198459963,4770.097881714736,621686272.0
756.7100545517769,6311.007469051589,620998272.0
697.00454080331,3568.1302045379193,620603712.0
1098.9887549085238,3334.8400626759476,620473408.0
545.7686246003801,2436.6189661720628,619747072.0
738.3691984034175,4837.772485356783,617059072.0
758.3619091870947,2282.2770130046024,616416768.0
430.35235768572824,11974.37582100725,615878976.0
402.24818823947567,10844.23133776744,613144000.0
637.6466962551463,5769.357380358343,612797376.0
953.4953875582553,6914.691256495416,610707200.0
625.5582245373686,11430.46623162932,610411776.0
687.6689840628022,2606.941791953617,610216000.0
453.7371785261693,1401.0695820521319,609835584.0
656.8294737532835,4688.496149876456,609632576.0
476.75850495729094,1194.3131633961316,607983680.0
670.4674986961505,11146.80105853076,605916224.0
446.75369084793647,1962.380474590406,605078784.0
813.8755326452055,1283.4200265122913,604708672.0
457.27593021368114,11707.9648293762,601897600.0
757.3954993951445,6387.570445552224,596755520.0
558.9296218255553,5785.885811191146,595894272.0
541.7483016763358,5601.685468551863,595812928.0
425.7320265577868,4387.513388851437,595266304.0
678.5875227732819,11428.89888369669,592218112.0
513.3083516603059,4152.795557752557,591939392.0
613.3263814893817,6763.614777864374,589081920.0
1191.8422565000385,7280.493451570291,587880704.0
951.8059253568275,4358.040595649716,585500800.0
434.73523540504476,818.5580251590964,585465920.0
540.271386851766,3347.8490074198776,584059072.0
772.0495511643494,4347.461629079977,583907072.0
465.248675595093,2941.0786217913856,583748288.0
1112.7801502460682,8807.426267794835,580948416.0
653.6635967550255,7941.98852468378,579899392.0
876.9089371421695,2197.770141552852,579594880.0
1108.5284382249858,2262.809457259917,579110016.0
765.8997618212833,5674.613968554723,578731776.0
992.1163820557192,8164.105908011514,578050816.0
455.97269014441883,2305.626333816142,576478208.0
520.3000568654224,6348.372518626892,574185216.0
1031.965406209665,2705.6541751537993,574062528.0
722.3236276631809,2411.4096492456088,573099200.0
487.72131216171067,1481.975799423376,572866112.0
649.3093108497719,1510.115951222517,572534592.0
422.7571416891468,1621.377444340577,572313024.0
807.4528877473185,7717.493794834055,572001984.0
829.3783207868722,6439.445513510766,569198400.0
587.8263593360858,5799.133835869811,568296192.0
839.1299617863212,7466.051535408356,567975168.0
962.4441704310256,1470.662895394711,567939904.0
587.2598592291329,1509.2055229165937,567747200.0
577.2812386250846,4073.7493118802718,566013376.0
915.1114625008256,3600.742941724992,565334080.0
581.3176301408049,4901.232737558382,564956608.0
899.0076356934917,7979.270860759747,564457792.0
595.3119186210482,6368.2741182230575,563144832.0
487.29861514741447,2604.3375946757706,562225024.0
409.7240687406379,3063.6835743639135,560115072.0
970.9666723063749,6974.978197091484,559530112.0
435.2581817591567,3033.3442475729275,559175296.0
582.3138665486302,6935.211084428336,555627520.0
661.5600477652039,11967.57679246607,551730112.0
610.2922597841397,3808.7762396119983,550699904.0
738.3719690648836,6887.243597805868,550582400.0
652.4109302581809,7445.728645727817,550387904.0
847.3778412408766,2970.577576157045,547263872.0
660.3543299588481,5625.131913819992,547139584.0
523.2791605172287,2203.4850630737346,545716288.0
506.2389058144565,2768.9632188297605,545058880.0
551.7961152142542,2606.490204495049,544274624.0
635.6356010056555,3822.3834293679947,543154624.0
611.8241362267238,2149.9546510647515,542003008.0
669.3437309945699,3878.6622182449505,541201472.0
686.3283437433181,1874.3425553220861,539926528.0
466.7373759598365,1677.4205257455255,535187104.0
500.2260421332319,2653.2809217789,535096192.0
615.9700856649046,3149.3120640975526,534629792.0
816.4033009046245,2818.092176190686,531807008.0
561.295013593439,3754.8207700556372,529234208.0
1366.3071380376264,5349.544876657781,529139296.0
1274.6015911160766,4770.904386990463,528861792.0
1075.488406674588,3723.7118761376346,526131584.0
655.8379040838435,2553.1372568885567,524899296.0
1265.2309745781513,3396.9941071867484,524344896.0
402.1792294296405,11632.82906128297,522746688.0
478.928352342493,3929.2956267642344,522023488.0
700.8444740104947,3395.8206681628244,516221504.0
998.9851820666685,7201.707688093277,515747392.0
632.3502110530721,6668.757363612258,515344096.0
870.1519432443913,2368.090482632939,514311008.0
662.8513439799946,3077.5407849673156,514036992.0
679.510715533795,8657.649079082965,510976288.0
1076.261165858766,3778.089415553865,510517408.0
654.5653495307173,11955.89009587309,510044896.0
498.58263122480923,1908.8253612489839,509820800.0
777.3889422129288,4892.8404474015415,509683808.0
683.3589879266021,3728.422215578382,509486784.0
670.8370320518862,1570.144273723995,509396288.0
686.2858774535256,2151.385227306899,508649600.0
1240.582955540143,4635.651294651586,508266592.0
597.3113638394083,4285.230628674756,505829088.0
609.2928647211925,3236.7957003206607,505428608.0
616.8018116714363,1764.822266100965,505423392.0
1061.8726767965256,7592.836749003065,504996896.0
903.0955693297086,3741.668400544351,502357184.0
681.0384422967867,6983.520628163087,500692192.0
1075.0290815463045,6585.551454637175,498331296.0
897.7637668480321,4036.0719305151815,497805888.0
453.24385131533234,3452.3520251693367,497610400.0
1070.7727278176403,6585.203142280777,496126688.0
831.6888211144983,7953.491209643573,495082400.0
554.2749891398474,2398.1858553540724,494869792.0
855.4020416898766,4730.075021671877,494357408.0
1282.5991451175275,4729.892423728013,492472512.0
1480.1781803299307,3967.9372033131917,490846496.0
1088.5344147204082,3135.230771859323,489168608.0
671.8205653855657,7692.740147194961,486606784.0
830.4499071359672,7684.653578667166,485828512.0
1197.057334289889,4289.499603948147,485476288.0
676.8413938686576,6380.671138000079,483335616.0
821.8984430530877,3767.0930158704496,482891200.0
521.2822488365961,2576.9966303098668,482494112.0
658.3090365260995,1257.93040739247,480660416.0
781.8930583935348,5617.224559778448,480613184.0
464.25015137185414,4152.083261264317,480449600.0
826.3714819501279,1958.0002826560026,479008608.0
467.2624266736864,3130.9965150024163,477558688.0
861.0774426942131,4730.139189432538,476936288.0
1197.5171849156231,7280.364416058371,476164288.0
647.0328803853513,3539.417368648939,475956192.0
569.2762712370644,4189.316525304256,475166208.0
809.4387378570034,2520.550534788579,473910112.0
928.781606100511,3041.3318952556674,472849216.0
1055.005764269878,6610.102260028115,471612416.0
952.1212487164996,2961.879904350304,471206016.0
1090.8544254584724,4479.874157431994,470736096.0
494.30828544196675,4645.435626577539,470413504.0
1142.0493534571074,3528.9494265852754,469550912.0
534.3137885919539,3997.773282825725,469526496.0
403.2193253714357,2751.032609819606,466029600.0
959.5131818401405,7974.924055503966,465501184.0
405.2458720148712,7849.707938070909,463106912.0
689.3462389841808,2262.219144523261,461989312.0
977.5322888309613,5270.420040688555,459989184.0
1106.8240614267124,1784.726215934003,459616992.0
973.5131929703186,7823.245702600867,459391712.0
850.4093925941633,2209.6410068867895,458274912.0
1024.9823430391386,5349.400261896337,458215104.0
450.57361046507714,3940.305428148782,457580192.0
1113.059521995512,6319.453582001151,457520608.0
659.8221622662069,1544.7111872099179,457183712.0
1112.579971571332,8808.152459249734,455778496.0
523.7770315097863,2771.4440742901556,455516000.0
588.8218323401854,2757.1896700274633,455080288.0
576.6117586881296,3888.648639066098,454533696.0
508.2922670954332,4576.279401636101,454021600.0
679.5859384522842,4447.9159382256885,453190912.0
565.800769715004,4815.246660306189,453089408.0
449.34694844149107,11634.32909467347,451513088.0
589.9408218114379,2534.9638196534693,451350400.0
855.72346061101,4072.9952005178443,449473504.0
767.3537641391866,2638.9457308742176,448919808.0
789.7561631260389,8259.691579876846,448918592.0
731.6051285953976,11632.82190751977,448859296.0
709.8665626010921,7341.289546202469,448350400.0
968.1391589469468,8460.664872649018,447460096.0
569.7519646771551,2113.198882988452,446300192.0
629.8057506977871,3315.509373632006,446168992.0
956.1378599349816,4099.263180994159,446097792.0
452.1771076161447,10793.93511045122,444494688.0
614.389672728038,10812.26815915401,444451296.0
677.8063101209311,2837.7584696552426,441880288.0
701.3354531227515,3969.965764930268,439255712.0
693.3375861815864,4294.255951226186,438069312.0
652.8452159859233,4621.543254256987,437906912.0
713.6782056694027,5725.334093862261,437133408.0
799.8847548028479,2571.082069371803,436528512.0
733.9046046233415,6401.870461547552,435610496.0
808.4202757556685,7112.8874302478225,430651008.0
557.301406901463,6847.882388828191,429016992.0
1115.8094918064774,7553.885971555654,428832288.0
507.3028093810803,6598.762111452277,427903808.0
697.3689498981512,2940.7616847659237,427658592.0
654.8307930395931,1365.9655251890658,426054304.0
1048.0181939661293,7502.440073570252,425426496.0
829.9271059910905,5189.341441885119,424717504.0
757.7006991359514,1281.9430134976903,423732192.0
601.3114890741159,4238.090828243051,423262016.0
992.4838843050027,5059.567382765438,423155584.0
953.6004381598789,5517.543651918242,421981408.0
631.8020774410179,2380.5412985649377,421637408.0
800.4189960079699,5579.584301807042,421558496.0
854.1558452398158,4384.509795084787,420400096.0
721.9029349037155,7967.411200006129,419739808.0
1244.5800592155024,4611.349931166583,419463712.0
576.6118115796012,3624.50386040474,417851296.0
563.2673781325461,902.3862291132867,417060896.0
1093.0230196975556,3136.3129041537236,415752096.0
1073.494124887846,2207.890141266604,415430112.0
848.918407892085,7471.092883463107,415308000.0
683.5426248424191,11426.86138526954,414736512.0
649.593642615408,8620.98021814299,414367808.0
618.267368353419,1423.7308582580138,411091008.0
758.031894980086,6300.4225096813,410805600.0
686.3585606765341,5695.763798320347,410678016.0
548.2857090488424,339.0392795532271,408456288.0
878.8891360880172,2597.8084922479784,406976800.0
717.8881643460718,3929.0248523068776,406380896.0
470.929297434211,5353.703415080167,406134496.0
932.5177657840034,4878.282283129064,405994496.0
778.0171842266598,2340.443915162581,405706208.0
1432.6929965820968,6356.316358428047,405158912.0
627.8085137076066,2580.656517823098,404467200.0
599.3361288401596,5988.167431911721,404419584.0
595.3337314535115,8279.776454698133,404265984.0
609.8002555644499,1623.0073045221616,404065888.0
435.71940149407686,1850.1776890635658,403594304.0
1434.7113321687673,6847.277737980825,402890304.0
500.8052786073874,4808.733191321087,402395104.0
705.9929588085204,6257.476075059967,401016800.0
799.3551017018162,1312.9411027743452,400490592.0
400.7714089403882,2555.0761853371823,398179712.0
831.8833734853959,3429.1951585251686,397870592.0
611.973847735143,4478.934927872555,397541088.0
679.9611938858808,7603.421214365794,397147584.0
785.9501602761746,8320.639907973036,396705984.0
865.7884500628294,8620.997018009479,396603200.0
1044.5406119484987,6224.628006745638,396341408.0
761.7023536657431,3528.148101643597,395169312.0
749.8756034928987,7959.94577448728,394804800.0
488.27880494302116,4397.45053043198,393989696.0
617.6223921612557,2889.4685002016813,393795488.0
793.8798800387191,4184.383032741772,393727392.0
727.4215851666596,7079.410542566955,393549088.0
639.3525766177798,7101.18746602732,393284896.0
585.3605135123795,7283.439895045438,391915712.0
614.8173739124823,2634.5443984683316,391708896.0
608.6244296681358,6642.063683848941,390777504.0
871.4471543285088,7789.1419202168645,387438688.0
540.9496018486884,7710.0777523729175,386252512.0
991.4705829994896,4704.103841073269,386157088.0
563.2738788821525,2174.269830811531,384990784.0
775.3380217535716,2687.859684257599,384938112.0
755.358641500487,2284.916442534654,383728192.0
837.8898299565236,5785.671510173823,383131200.0
1020.9931543476999,7224.064856554181,383129504.0
810.8829097518924,3227.6809330110577,383011392.0
