15N,1H,i
100.608,6.9197,0.000127878
100.608,6.95884,0.000103587
100.608,6.9784,0.000617756
100.608,6.99797,0.000200238
100.608,7.03711,6.17374e-05
100.608,7.07625,0.00121117
100.608,7.11538,0.000730969
100.608,7.13495,0.000341613
100.608,7.17409,0.00060432
100.608,7.19365,0.000378957
100.608,7.21322,0.000213673
100.608,7.29149,0.000304768
100.608,7.31106,0.000233749
100.608,7.36977,0.000488797
100.608,7.38933,0.000850059
100.608,7.4089,0.000610538
100.608,7.46761,0.000736788
100.608,7.48717,0.00113806
100.608,7.50674,0.000629401
100.608,7.52631,0.000661444
100.608,7.54588,0.000102405
100.608,7.56545,0.000404488
100.608,7.58502,0.000150846
100.608,7.64372,0.000446144
100.608,7.66329,0.000361396
100.608,7.70242,0.000192679
100.608,7.72199,0.000529261
100.608,7.74156,0.0021012
100.608,7.76113,0.000899529
100.608,7.80026,0.000510134
100.608,7.81983,6.51106e-05
100.608,7.8394,0.000321001
100.608,7.85897,0.000718795
100.608,7.87854,0.000776146
100.608,7.8981,0.0010056
100.608,7.93724,0.000217086
100.608,8.01551,0.000304427
100.608,8.03508,0.000105035
100.608,8.07422,0.000692541
100.608,8.09379,0.000524089
100.608,8.11335,0.000936393
100.608,8.15249,0.000113856
100.608,8.17206,0.000393488
100.608,8.25033,0.000899421
100.608,8.2699,0.000508882
100.608,8.30903,0.000329841
100.608,8.3286,0.000105456
100.608,8.34817,0.000161437
100.608,8.36774,0.00039077
100.608,8.50472,1.44355e-06
100.608,8.52428,0.000102453
100.608,8.54385,0.000143386
100.608,8.58299,0.000685383
100.608,8.60256,0.000574006
100.608,8.62212,0.000372512
100.608,8.64169,0.000547918
100.608,8.66126,0.000543088
100.608,8.7004,0.000555955
100.608,8.79824,0.000526406
100.608,8.81781,0.00063915
100.608,8.87651,0.00125196
100.608,8.89608,0.00013482
100.608,8.95478,9.7096e-05
100.608,8.99392,0.000307878
100.608,9.05262,0.000704899
100.608,9.1896,0.000110609
100.608,9.20917,0.000270739
100.608,9.22874,0.00077194
100.608,9.2483,0.00097275
100.608,9.26787,0.000376737
100.608,9.28744,6.1091e-05
100.608,9.30701,0.000377519
100.608,9.36571,0.000393987
100.608,9.38528,0.000666432
100.608,9.44398,0.00019302
100.608,9.48312,0.000665003
100.608,9.50269,0.000700109
100.608,9.56139,8.19787e-05
100.608,9.58096,8.21929e-05
100.608,9.60053,0.000262644
100.608,9.6201,0.00104575
100.608,9.65923,0.00042649
100.608,9.6788,0.000876529
100.608,9.69837,0.00122769
100.608,9.71794,0.000287168
100.608,9.79621,0.0011824
100.608,9.81578,0.000515981
100.608,9.83535,0.00109119
100.608,9.85491,0.000811523
100.608,9.87448,7.12611e-05
100.608,9.89405,0.000165055
100.608,9.91362,0.000649359
100.608,9.93319,9.85619e-05
100.608,10.031,0.000658356
100.608,10.0506,0.000273889
100.608,10.0702,9.57958e-06
100.608,10.1093,0.000583649
100.608,10.1484,0.00160643
100.608,10.2267,0.000406504
100.608,10.2463,0.000145009
100.608,10.2658,0.000984952
100.608,10.3637,0.000275532
100.608,10.4224,0.000637155
100.608,10.442,0.000668935
100.608,10.4811,4.97289e-05
100.608,10.5007,0.000640363
100.608,10.5594,0.00080861
100.608,10.6181,0.00047683
100.608,10.6376,0.000105582
100.608,10.6768,0.000949848
100.608,10.6963,0.000302929
100.608,10.7355,0.000337075
100.608,10.755,0.000295635
100.608,10.7746,0.000344312
100.608,10.7942,0.000506261
100.608,10.8138,0.000307741
100.608,10.8333,7.63647e-05
100.608,10.9116,0.00111928
100.608,10.9312,0.00130304
100.608,10.9507,0.000202633
100.608,10.9899,0.000140227
100.675,6.01957,5.27687e-06
100.675,6.03914,0.000483986
100.675,6.0587,0.00116014
100.675,6.17611,0.000411117
100.675,6.19568,0.00100623
100.675,6.23482,6.16778e-05
100.675,6.25439,0.00113267
100.675,6.27395,0.000721719
100.675,6.29352,0.000405271
100.675,6.31309,0.000534404
100.675,6.33266,0.000768049
100.675,6.37179,0.000519874
100.675,6.39136,0.000233307
100.675,6.41093,6.53341e-05
100.675,6.4305,0.000503153
100.675,6.46963,0.0003343
100.675,6.54791,0.000364143
100.675,6.56747,0.00112216
100.675,6.58704,0.000363205
100.675,6.62618,0.000135094
100.675,6.64575,0.000451287
100.675,6.66532,0.000527168
100.675,6.68488,0.000489853
100.675,6.70445,0.000692854
100.675,6.74359,0.000503074
100.675,6.80229,0.000510506
100.675,6.82186,0.000500884
100.675,6.88056,0.000281086
100.675,6.90013,0.000123125
100.675,6.9197,8.65739e-05
100.675,6.95884,4.78905e-05
100.675,6.9784,0.000686595
100.675,6.99797,0.000127017
100.675,7.03711,0.000305805
100.675,7.07625,0.00100465
100.675,7.11538,0.000533836
100.675,7.13495,0.000207689
100.675,7.17409,0.00044411
100.675,7.19365,0.000445919
100.675,7.21322,0.000137324
100.675,7.29149,0.000513166
100.675,7.31106,9.85712e-05
100.675,7.36977,0.000281652
100.675,7.38933,0.000721142
100.675,7.4089,0.000559848
100.675,7.46761,0.000615379
100.675,7.48717,0.00114057
100.675,7.50674,0.000747681
100.675,7.52631,0.000525016
100.675,7.54588,0.000121806
100.675,7.56545,0.000409495
100.675,7.58502,0.000235332
100.675,7.64372,0.000198321
100.675,7.66329,0.000139544
100.675,7.70242,0.000228351
100.675,7.72199,0.000541151
100.675,7.74156,0.00183148
100.675,7.76113,0.000938956
100.675,7.80026,0.00033428
100.675,7.81983,0.000183702
100.675,7.8394,0.000413621
100.675,7.85897,0.000752589
100.675,7.87854,0.000701047
100.675,7.8981,0.000853835
100.675,7.93724,0.000121962
100.675,8.01551,0.000570398
100.675,8.07422,0.000663752
100.675,8.09379,0.000494361
100.675,8.11335,0.0010359
100.675,8.17206,0.000342172
100.675,8.25033,0.000697909
100.675,8.2699,0.000511386
100.675,8.28947,3.0417e-05
100.675,8.30903,0.000335472
100.675,8.3286,0.000127047
100.675,8.34817,0.000198986
100.675,8.36774,0.000253716
100.675,8.54385,0.000158405
100.675,8.58299,0.000557089
100.675,8.60256,0.000431946
100.675,8.62212,8.15094e-05
100.675,8.64169,0.000515688
100.675,8.66126,0.00059941
100.675,8.7004,0.000642318
100.675,8.73953,1.10641e-05
100.675,8.79824,0.000471646
100.675,8.81781,0.000853179
100.675,8.87651,0.00128576
100.675,8.89608,0.000274377
100.675,8.95478,3.29483e-05
100.675,8.99392,0.000145165
100.675,9.05262,0.000593504
100.675,9.15046,0.000148706
100.675,9.1896,0.000111548
100.675,9.20917,0.000226308
100.675,9.22874,0.000936218
100.675,9.2483,0.000875123
100.675,9.26787,0.000293192
100.675,9.28744,3.1678e-05
100.675,9.30701,0.000404431
100.675,9.36571,0.000414638
100.675,9.38528,0.000538765
100.675,9.44398,0.000144208
100.675,9.48312,0.000673765
100.675,9.50269,0.000757057
100.675,9.52226,9.26666e-06
100.675,9.58096,0.000167305
100.675,9.60053,0.000217585
100.675,9.6201,0.00110928
100.675,9.63966,8.367e-06
100.675,9.65923,0.000555407
100.675,9.6788,0.000997312
100.675,9.69837,0.00119108
100.675,9.71794,0.000253374
100.675,9.79621,0.0011436
100.675,9.81578,0.000443699
100.675,9.83535,0.000945371
100.675,9.85491,0.000899764
100.675,9.87448,8.31503e-05
100.675,9.89405,0.000135016
100.675,9.91362,0.000682527
100.675,9.93319,0.000208393
100.675,9.97232,5.35231e-05
100.675,10.031,0.000610167
100.675,10.0506,6.3302e-05
100.675,10.1093,0.000531079
100.675,10.1289,0.000126274
100.675,10.1484,0.00153383
100.675,10.2267,0.000432162
100.675,10.2463,0.000413172
100.675,10.2658,0.00116519
100.675,10.2854,0.000168439
100.675,10.3637,1.70693e-05
100.675,10.4224,0.000692854
100.675,10.442,0.000448961
100.675,10.4811,5.92135e-06
100.675,10.5007,0.000748003
100.675,10.5594,0.000777319
100.675,10.6181,0.000383582
100.675,10.6376,0.000118412
100.675,10.6768,0.00094359
100.675,10.6963,0.000431849
100.675,10.7355,0.000263855
100.675,10.755,0.000326926
100.675,10.7746,0.000374977
100.675,10.7942,0.000581047
100.675,10.8138,0.000466699
100.675,10.8333,0.00013707
100.675,10.9116,0.00101539
100.675,10.9312,0.00109465
100.675,10.9507,0.000302764
100.675,10.9899,9.5794e-05
100.743,6.03914,0.000565343
100.743,6.0587,0.00110851
100.743,6.17611,0.000129187
100.743,6.19568,0.000814104
100.743,6.25439,0.00112234
100.743,6.27395,0.000843752
100.743,6.29352,0.000533564
100.743,6.31309,0.000503739
100.743,6.33266,0.000656027
100.743,6.35223,1.72835e-05
100.743,6.37179,0.000589026
100.743,6.39136,7.9358e-05
100.743,6.41093,5.46966e-05
100.743,6.4305,0.00047061
100.743,6.46963,0.000416907
100.743,6.52834,7.20434e-05
100.743,6.54791,0.000404196
100.743,6.56747,0.000923466
100.743,6.58704,0.000521535
100.743,6.62618,0.000140101
100.743,6.64575,0.000393087
100.743,6.66532,0.000365708
100.743,6.68488,0.000477651
100.743,6.70445,0.00086996
100.743,6.74359,0.000415459
100.743,6.80229,0.000450427
100.743,6.82186,0.00031439
100.743,6.88056,0.000204111
100.743,6.90013,0.000160674
100.743,6.9197,1.52308e-05
100.743,6.9784,0.000655305
100.743,6.99797,3.73088e-06
100.743,7.03711,0.000534853
100.743,7.07625,0.000677969
100.743,7.11538,0.000351725
100.743,7.13495,7.37645e-05
100.743,7.17409,0.000283901
100.743,7.19365,0.00054292
100.743,7.21322,0.000121051
100.743,7.29149,0.000661483
100.743,7.36977,1.4428e-05
100.743,7.38933,0.000512119
100.743,7.4089,0.000409026
100.743,7.46761,0.000423878
100.743,7.48717,0.00100289
100.743,7.50674,0.000795867
100.743,7.52631,0.000388589
100.743,7.54588,0.000111166
100.743,7.56545,0.000354422
100.743,7.58502,0.000289779
100.743,7.70242,0.000158885
100.743,7.72199,0.000553042
100.743,7.74156,0.00166689
100.743,7.76113,0.000948342
100.743,7.80026,0.000158425
100.743,7.81983,0.000302294
100.743,7.8394,0.000506243
100.743,7.85897,0.000786383
100.743,7.87854,0.000625949
100.743,7.8981,0.000702074
100.743,7.93724,2.6837e-05
100.743,8.01551,0.000836371
100.743,8.07422,0.000634965
100.743,8.09379,0.000414571
100.743,8.11335,0.00103527
100.743,8.17206,0.000290854
100.743,8.25033,0.000526434
100.743,8.2699,0.000513889
100.743,8.28947,8.70526e-05
100.743,8.30903,0.000341104
100.743,8.3286,0.000118598
100.743,8.34817,0.000176456
100.743,8.36774,8.66223e-05
100.743,8.54385,0.000173425
100.743,8.58299,0.000428798
100.743,8.60256,0.000289885
100.743,8.64169,0.000468438
100.743,8.66126,0.000625694
100.743,8.7004,0.000758721
100.743,8.73953,0.000136854
100.743,8.79824,0.000366822
100.743,8.81781,0.000967078
100.743,8.87651,0.00131955
100.743,8.89608,0.000413934
100.743,9.05262,0.000482108
100.743,9.15046,0.000312669
100.743,9.1896,0.000127506
100.743,9.20917,0.000181874
100.743,9.22874,0.00107045
100.743,9.2483,0.000717416
100.743,9.26787,0.000179606
100.743,9.28744,2.26498e-06
100.743,9.30701,0.000446359
100.743,9.32658,4.93564e-05
100.743,9.36571,0.000405252
100.743,9.38528,0.000396078
100.743,9.44398,9.53935e-05
100.743,9.48312,0.000622449
100.743,9.50269,0.000783969
100.743,9.52226,0.00010439
100.743,9.58096,0.000222376
100.743,9.60053,0.000172526
100.743,9.6201,0.0011728
100.743,9.63966,0.0001304
100.743,9.65923,0.000669306
100.743,9.6788,0.00108806
100.743,9.69837,0.00103431
100.743,9.71794,0.000249619
100.743,9.79621,0.00107476
100.743,9.81578,0.00032636
100.743,9.83535,0.000739476
100.743,9.85491,0.000957964
100.743,9.87448,9.50415e-05
100.743,9.89405,0.000119995
100.743,9.91362,0.000745734
100.743,9.93319,0.000228105
100.743,9.97232,0.000147708
100.743,10.031,0.000461848
100.743,10.1093,0.000418432
100.743,10.1289,0.000208883
100.743,10.1484,0.00140116
100.743,10.2267,0.00045782
100.743,10.2463,0.000681333
100.743,10.2658,0.00134542
100.743,10.2854,0.000346171
100.743,10.4224,0.000688473
100.743,10.442,0.000198947
100.743,10.5007,0.000795566
100.743,10.5594,0.000715988
100.743,10.6181,0.000290336
100.743,10.6376,0.000131242
100.743,10.6768,0.000937331
100.743,10.6963,0.000560766
100.743,10.7355,0.000190636
100.743,10.755,0.000328178
100.743,10.7746,0.000345564
100.743,10.7942,0.000625793
100.743,10.8138,0.000625655
100.743,10.8333,0.000197774
100.743,10.9116,0.000881469
100.743,10.9312,0.000826171
100.743,10.9507,0.000372855
100.743,10.9899,5.13624e-05
100.81,6.03914,0.000714287
100.81,6.0587,0.000977248
100.81,6.09784,3.24994e-05
100.81,6.13698,6.57458e-05
100.81,6.19568,0.000611966
100.81,6.25439,0.00109457
100.81,6.27395,0.000907274
100.81,6.29352,0.000531843
100.81,6.31309,0.00051688
100.81,6.33266,0.000622703
100.81,6.35223,5.76489e-05
100.81,6.37179,0.000643471
100.81,6.39136,2.77273e-05
100.81,6.41093,3.40436e-05
100.81,6.4305,0.000360779
100.81,6.46963,0.000434039
100.81,6.52834,0.000110375
100.81,6.54791,0.000399346
100.81,6.56747,0.000661718
100.81,6.58704,0.000628706
100.81,6.62618,0.000204481
100.81,6.64575,0.000389449
100.81,6.66532,0.000254
100.81,6.68488,0.000495095
100.81,6.70445,0.00101656
100.81,6.74359,0.000237102
100.81,6.80229,0.000361875
100.81,6.82186,0.000121012
100.81,6.88056,0.000111176
100.81,6.90013,0.000146281
100.81,6.9784,0.000551419
100.81,7.03711,0.00068544
100.81,7.07625,0.000289612
100.81,7.11538,0.000198908
100.81,7.13495,2.19774e-05
100.81,7.15452,0.000110462
100.81,7.17409,3.87374e-05
100.81,7.19365,0.000655411
100.81,7.21322,0.00011057
100.81,7.29149,0.0007843
100.81,7.38933,0.000295939
100.81,7.4089,0.000157369
100.81,7.44804,0.000100518
100.81,7.46761,0.00019929
100.81,7.48717,0.000778688
100.81,7.50674,0.000753548
100.81,7.52631,0.000207728
100.81,7.54588,0.000103422
100.81,7.56545,0.000259455
100.81,7.58502,0.0003091
100.81,7.60458,3.83276e-05
100.81,7.68286,0.000103295
100.81,7.70242,3.41907e-05
100.81,7.72199,0.00058089
100.81,7.74156,0.00152311
100.81,7.76113,0.000848211
100.81,7.7807,6.2665e-05
100.81,7.81983,0.000429414
100.81,7.8394,0.000590414
100.81,7.85897,0.000796631
100.81,7.87854,0.000522221
100.81,7.8981,0.000579491
100.81,7.99595,8.95262e-05
100.81,8.01551,0.00105838
100.81,8.07422,0.000540467
100.81,8.09379,0.000380501
100.81,8.11335,0.000901425
100.81,8.13292,9.06121e-05
100.81,8.17206,0.000232497
100.81,8.25033,0.000386994
100.81,8.2699,0.000415714
100.81,8.28947,0.000181591
100.81,8.30903,0.000388041
100.81,8.3286,5.9614e-05
100.81,8.34817,0.000131711
100.81,8.54385,0.000107089
100.81,8.58299,0.000283374
100.81,8.60256,0.000123067
100.81,8.64169,0.000330368
100.81,8.66126,0.00057782
100.81,8.7004,0.000860572
100.81,8.73953,0.000195758
100.81,8.7591,4.07714e-05
100.81,8.79824,0.000273576
100.81,8.81781,0.000941733
100.81,8.87651,0.00122247
100.81,8.89608,0.000512345
100.81,9.05262,0.000391601
100.81,9.15046,0.000396842
100.81,9.1896,0.000190636
100.81,9.20917,9.11299e-05
100.81,9.22874,0.00109588
100.81,9.2483,0.000498537
100.81,9.26787,6.56284e-05
100.81,9.30701,0.000457389
100.81,9.32658,0.000160595
100.81,9.36571,0.000313021
100.81,9.38528,0.000170512
100.81,9.42442,5.21727e-06
100.81,9.44398,4.2513e-05
100.81,9.48312,0.000577703
100.81,9.50269,0.000721229
100.81,9.52226,0.000263972
100.81,9.58096,0.000236301
100.81,9.60053,0.000139358
100.81,9.6201,0.00107626
100.81,9.63966,0.00025087
100.81,9.65923,0.000716126
100.81,9.6788,0.0011213
100.81,9.69837,0.000827756
100.81,9.71794,0.000268862
100.81,9.79621,0.000919398
100.81,9.81578,0.000196697
100.81,9.83535,0.000515357
100.81,9.85491,0.000967
100.81,9.87448,0.000136971
100.81,9.89405,6.4455e-05
100.81,9.91362,0.000752931
100.81,9.93319,0.000196345
100.81,9.97232,0.000103587
100.81,10.031,0.000191495
100.81,10.1093,0.000252904
100.81,10.1289,0.000242364
100.81,10.1484,0.00119308
100.81,10.2267,0.000430284
100.81,10.2463,0.000918049
100.81,10.2658,0.00144587
100.81,10.2854,0.000533447
100.81,10.4224,0.000610402
100.81,10.4615,4.69722e-05
100.81,10.5007,0.000753948
100.81,10.5594,0.000504658
100.81,10.6181,0.000211874
100.81,10.6376,8.13715e-05
100.81,10.6768,0.000819679
100.81,10.6963,0.000637116
100.81,10.7355,0.000173112
100.81,10.755,0.00031136
100.81,10.7746,0.000289397
100.81,10.7942,0.000626653
100.81,10.8138,0.000723597
100.81,10.8333,0.000294384
100.81,10.9116,0.000612915
100.81,10.9312,0.000604477
100.81,10.9507,0.000420183
100.81,10.9899,1.44392e-05
100.878,6.0,6.35162e-05
100.878,6.03914,0.000923309
100.878,6.0587,0.000876021
100.878,6.09784,8.42847e-05
100.878,6.13698,0.000173073
100.878,6.19568,0.000379788
100.878,6.21525,2.8871e-07
100.878,6.25439,0.00103175
100.878,6.27395,0.000870664
100.878,6.29352,0.000465035
100.878,6.31309,0.000499984
100.878,6.33266,0.000679495
100.878,6.35223,6.79754e-05
100.878,6.37179,0.000682898
100.878,6.41093,1.33924e-05
100.878,6.4305,0.000250949
100.878,6.46963,0.00045117
100.878,6.52834,0.000178745
100.878,6.54791,0.000394495
100.878,6.56747,0.000354912
100.878,6.58704,0.00064576
100.878,6.62618,0.000238823
100.878,6.64575,0.000370793
100.878,6.66532,0.000142291
100.878,6.68488,0.00051254
100.878,6.70445,0.00116315
100.878,6.74359,5.87441e-05
100.878,6.80229,0.000273321
100.878,6.90013,7.18087e-05
100.878,6.9784,0.000387454
100.878,7.01754,0.000109084
100.878,7.03711,0.000805989
100.878,7.05668,2.09603e-05
100.878,7.11538,4.60912e-05
100.878,7.15452,0.000232341
100.878,7.19365,0.000737863
100.878,7.21322,0.000100087
100.878,7.29149,0.000847038
100.878,7.38933,4.97196e-05
100.878,7.44804,0.000236006
100.878,7.48717,0.000494411
100.878,7.50674,0.000681188
100.878,7.52631,2.68668e-05
100.878,7.54588,9.56766e-05
100.878,7.56545,0.000164488
100.878,7.58502,0.000328422
100.878,7.60458,0.000211991
100.878,7.68286,0.000291666
100.878,7.72199,0.000608739
100.878,7.74156,0.00132926
100.878,7.76113,0.000647951
100.878,7.7807,0.000212783
100.878,7.81983,0.000586571
100.878,7.8394,0.000674587
100.878,7.85897,0.000806879
100.878,7.87854,0.000418492
100.878,7.8981,0.000456911
100.878,7.95681,0.000109063
100.878,7.99595,0.000293544
100.878,8.01551,0.00128039
100.878,8.07422,0.000445968
100.878,8.09379,0.000316394
100.878,8.11335,0.000707502
100.878,8.13292,0.000198683
100.878,8.17206,0.000204178
100.878,8.25033,0.000247555
100.878,8.2699,0.000317538
100.878,8.28947,0.000276128
100.878,8.30903,0.000434978
100.878,8.3286,6.31437e-07
100.878,8.34817,8.6965e-05
100.878,8.38731,0.000151992
100.878,8.54385,4.07528e-05
100.878,8.58299,0.000137949
100.878,8.64169,0.000222337
100.878,8.66126,0.000529945
100.878,8.7004,0.000962423
100.878,8.73953,0.000254665
100.878,8.7591,0.000159873
100.878,8.79824,0.000180328
100.878,8.81781,0.000856308
100.878,8.87651,0.00112539
100.878,8.89608,0.000610754
100.878,9.05262,0.000301091
100.878,9.15046,0.000481013
100.878,9.1896,0.000253765
100.878,9.20917,3.8743e-07
100.878,9.22874,0.0011213
100.878,9.2483,0.000279658
100.878,9.30701,0.00046842
100.878,9.32658,0.000271834
100.878,9.36571,0.000220792
100.878,9.42442,2.96235e-05
100.878,9.48312,0.000532957
100.878,9.50269,0.000658492
100.878,9.52226,0.000423556
100.878,9.58096,0.000250224
100.878,9.60053,0.000106189
100.878,9.6201,0.000979731
100.878,9.63966,0.000371341
100.878,9.65923,0.000732904
100.878,9.6788,0.00109447
100.878,9.69837,0.000591157
100.878,9.71794,0.000288107
100.878,9.79621,0.00076404
100.878,9.81578,6.70366e-05
100.878,9.83535,0.000291236
100.878,9.85491,0.000976035
100.878,9.87448,0.000178901
100.878,9.89405,8.91462e-06
100.878,9.91362,0.000760129
100.878,9.93319,0.000164585
100.878,9.97232,8.95076e-05
100.878,10.1093,2.72971e-05
100.878,10.1289,0.000245804
100.878,10.1484,0.000984991
100.878,10.1876,6.77407e-05
100.878,10.2071,5.50095e-05
100.878,10.2267,0.000402749
100.878,10.2463,0.00115476
100.878,10.2658,0.00154631
100.878,10.2854,0.000720721
100.878,10.4028,0.000211189
100.878,10.4224,0.000532331
100.878,10.4615,0.00018426
100.878,10.5007,0.000652254
100.878,10.5594,0.000263289
100.878,10.6181,0.000133412
100.878,10.6376,3.15011e-05
100.878,10.6768,0.000671986
100.878,10.6963,0.000653388
100.878,10.7355,0.000155589
100.878,10.755,0.00029454
100.878,10.7746,0.000233229
100.878,10.7942,0.000627514
100.878,10.8138,0.000821536
100.878,10.8333,0.000390993
100.878,10.9116,0.000344362
100.878,10.9312,0.000382781
100.878,10.9507,0.000467511
100.945,6.0,0.000279423
100.945,6.01957,4.15742e-05
100.945,6.03914,0.00120555
100.945,6.0587,0.000755083
100.945,6.09784,0.000115734
100.945,6.11741,4.70113e-05
100.945,6.13698,0.000221888
100.945,6.19568,0.000229592
100.945,6.21525,0.000305923
100.945,6.25439,0.000981765
100.945,6.27395,0.000780232
100.945,6.29352,0.000269625
100.945,6.31309,0.000479957
100.945,6.33266,0.000823276
100.945,6.35223,3.01134e-05
100.945,6.37179,0.000641907
100.945,6.41093,1.65217e-05
100.945,6.4305,0.000101065
100.945,6.46963,0.000454534
100.945,6.52834,0.000159187
100.945,6.54791,0.000394026
100.945,6.56747,0.000133529
100.945,6.58704,0.000563934
100.945,6.62618,0.000310088
100.945,6.64575,0.000353074
100.945,6.66532,0.000115694
100.945,6.68488,0.0005619
100.945,6.70445,0.00128847
100.945,6.80229,0.000261119
100.945,6.861,7.60723e-05
100.945,6.9784,0.000182187
100.945,7.01754,0.00021469
100.945,7.03711,0.000796366
100.945,7.05668,0.000136424
100.945,7.13495,1.85352e-05
100.945,7.15452,0.000307908
100.945,7.19365,0.000730822
100.945,7.21322,0.000103373
