15N,1H,i
100.54,9.07219,0.000348419
100.54,9.09176,0.000659246
100.54,9.11133,0.000396166
100.54,9.13089,0.000388749
100.54,9.20917,0.000460271
100.54,9.40485,0.000382088
100.54,9.42442,0.000738144
100.54,9.52226,0.000179786
100.54,9.75707,0.000255045
100.54,9.79621,5.53802e-05
100.54,9.91362,0.000256281
100.54,9.93319,0.000259075
100.54,9.97232,0.000600267
100.54,10.0506,0.00052546
100.54,10.0897,0.000491194
100.54,10.1093,0.000210792
100.54,10.1289,0.000326343
100.54,10.1484,0.000606246
100.54,10.168,0.000838973
100.54,10.2267,0.00050538
100.54,10.3833,0.00016937
100.54,10.4028,0.00017301
100.54,10.5202,3.63812e-05
100.54,10.6376,0.000707064
100.54,10.6768,1.54562e-05
100.54,10.8138,8.27722e-05
100.54,10.8529,0.000519574
100.54,10.8725,0.00022513
100.54,10.892,0.00114204
100.608,6.0,0.000664715
100.608,6.01957,0.000542235
100.608,6.03914,1.80006e-05
100.608,6.09784,0.000318911
100.608,6.11741,0.00027566
100.608,6.13698,0.000156507
100.608,6.15654,7.38762e-05
100.608,6.21525,0.000540309
100.608,6.27395,0.00018692
100.608,6.33266,0.00033439
100.608,6.35223,0.000410434
100.608,6.37179,0.00024318
100.608,6.41093,0.000109546
100.608,6.4305,0.000325784
100.608,6.46963,0.000158291
100.608,6.4892,0.00020618
100.608,6.58704,0.000397451
100.608,6.64575,0.000149839
100.608,6.66532,2.49445e-05
100.608,6.74359,0.00105477
100.608,6.82186,0.00053465
100.608,6.88056,0.000332881
100.608,6.90013,1.83322e-05
100.608,6.9784,0.000237804
100.608,7.01754,0.000539288
100.608,7.07625,0.00039858
100.608,7.09581,0.0012484
100.608,7.15452,0.000417691
100.608,7.23279,6.30394e-05
100.608,7.29149,0.00038556
100.608,7.3502,3.08827e-05
100.608,7.36977,0.000207629
100.608,7.42847,0.000105947
100.608,7.50674,0.000100028
100.608,7.54588,0.000583924
100.608,7.56545,5.16586e-05
100.608,7.60458,6.0752e-05
100.608,7.66329,4.26285e-05
100.608,7.72199,0.000407998
100.608,7.74156,0.00119152
100.608,7.76113,0.000915863
100.608,7.7807,0.00211892
100.608,7.8981,0.000695508
100.608,7.95681,0.000292636
100.608,7.97638,0.00010857
100.608,8.05465,0.000145189
100.608,8.09379,3.88995e-05
100.608,8.11335,0.000121813
100.608,8.17206,0.000351917
100.608,8.2699,0.000247173
100.608,8.3286,0.000381399
100.608,8.34817,4.84847e-05
100.608,8.50472,0.000216559
100.608,8.54385,0.000737764
100.608,8.64169,0.00021005
100.608,8.66126,0.000412822
100.608,8.71996,0.000563748
100.608,8.73953,0.000573158
100.608,8.7591,0.000110812
100.608,8.77867,0.000878077
100.608,8.99392,0.000246752
100.608,9.03305,2.35178e-05
100.608,9.05262,0.00013499
100.608,9.07219,0.000287548
100.608,9.09176,0.000622723
100.608,9.11133,0.000213552
100.608,9.13089,0.000400923
100.608,9.20917,0.00036592
100.608,9.40485,0.000223823
100.608,9.42442,0.000665098
100.608,9.52226,0.000173699
100.608,9.75707,0.000145473
100.608,9.79621,0.000101034
100.608,9.91362,0.00036585
100.608,9.93319,0.000164721
100.608,9.97232,0.000621572
100.608,10.0506,0.0005772
100.608,10.0897,0.000378583
100.608,10.1093,0.000229053
100.608,10.1289,7.98106e-05
100.608,10.1484,0.000460155
100.608,10.168,0.000890717
100.608,10.2267,0.000426248
100.608,10.3833,7.19763e-05
100.608,10.4811,5.68777e-05
100.608,10.6376,0.000717718
100.608,10.8529,0.000592623
100.608,10.892,0.000855941
100.675,6.0,0.000620585
100.675,6.01957,0.000453781
100.675,6.03914,1.30534e-05
100.675,6.09784,0.000297986
100.675,6.11741,0.000152014
100.675,6.13698,0.000291567
100.675,6.21525,0.000639036
100.675,6.27395,5.71869e-05
100.675,6.33266,0.00037472
100.675,6.35223,0.000195861
100.675,6.37179,0.000245843
100.675,6.41093,0.000117153
100.675,6.4305,0.000516769
100.675,6.46963,0.000167422
100.675,6.4892,0.000203136
100.675,6.58704,0.000521097
100.675,6.64575,6.63288e-05
100.675,6.74359,0.00127733
100.675,6.82186,0.000741996
100.675,6.88056,0.000180893
100.675,6.90013,9.32813e-05
100.675,6.9784,0.000242751
100.675,7.01754,0.000454828
100.675,7.07625,0.000389069
100.675,7.09581,0.00123698
100.675,7.15452,0.000521176
100.675,7.23279,8.75816e-05
100.675,7.29149,0.000256591
100.675,7.36977,0.000297416
100.675,7.50674,0.000156716
100.675,7.54588,0.000463132
100.675,7.56545,4.13842e-05
100.675,7.66329,0.000105403
100.675,7.72199,0.000430442
100.675,7.74156,0.00110211
100.675,7.76113,0.0010707
100.675,7.7807,0.0018486
100.675,7.8981,0.000674203
100.675,7.95681,0.000175457
100.675,7.97638,0.000209771
100.675,8.05465,0.000177145
100.675,8.07422,0.000242084
100.675,8.11335,3.12664e-05
100.675,8.13292,3.69512e-05
100.675,8.17206,0.000420775
100.675,8.23076,3.73274e-06
100.675,8.2699,0.000292066
100.675,8.3286,0.000317104
100.675,8.34817,0.000158813
100.675,8.50472,0.000195634
100.675,8.54385,0.000603084
100.675,8.64169,0.000282336
100.675,8.66126,0.000396084
100.675,8.71996,0.000543203
100.675,8.73953,0.000786211
100.675,8.7591,0.000137445
100.675,8.77867,0.000773072
100.675,8.95478,1.39289e-05
100.675,8.99392,0.000336535
100.675,9.05262,0.00027347
100.675,9.07219,0.000167325
100.675,9.09176,0.000554245
100.675,9.11133,5.37634e-05
100.675,9.13089,0.000350703
100.675,9.20917,0.00022858
100.675,9.40485,4.57726e-05
100.675,9.42442,0.000561614
100.675,9.52226,0.000153914
100.675,9.63966,0.00010455
100.675,9.71794,4.38243e-05
100.675,9.79621,0.000144023
100.675,9.87448,7.87303e-05
100.675,9.91362,0.000403896
100.675,9.93319,6.238e-05
100.675,9.95275,1.00099e-05
100.675,9.97232,0.000653908
100.675,10.0506,0.000555515
100.675,10.0897,0.000237435
100.675,10.1093,0.000293732
100.675,10.1484,0.000227317
100.675,10.168,0.000899468
100.675,10.2267,0.000353962
100.675,10.3245,2.70121e-05
100.675,10.4811,0.000233404
100.675,10.6376,0.000643339
100.675,10.8529,0.000604797
100.675,10.892,0.000567559
100.675,10.9312,3.29316e-05
100.743,6.0,0.000503406
100.743,6.01957,0.000319671
100.743,6.09784,0.00026793
100.743,6.11741,2.83681e-05
100.743,6.13698,0.000426628
100.743,6.21525,0.000692111
100.743,6.33266,0.000424176
100.743,6.37179,0.000239372
100.743,6.41093,0.000115633
100.743,6.4305,0.000726018
100.743,6.46963,0.000176553
100.743,6.4892,0.000190962
100.743,6.58704,0.000644743
100.743,6.74359,0.0014999
100.743,6.82186,0.000912819
100.743,6.84143,1.16155e-05
100.743,6.88056,2.89008e-05
100.743,6.90013,0.00016823
100.743,6.9784,0.000265956
100.743,7.01754,0.000370368
100.743,7.07625,0.000343036
100.743,7.09581,0.00115252
100.743,7.15452,0.000624657
100.743,7.23279,0.00011212
100.743,7.29149,5.45718e-05
100.743,7.36977,0.000387203
100.743,7.50674,0.000204273
100.743,7.54588,0.000333209
100.743,7.56545,4.9375e-05
100.743,7.64372,0.000153165
100.743,7.66329,0.000168175
100.743,7.72199,0.000471152
100.743,7.74156,0.000957917
100.743,7.76113,0.00124381
100.743,7.7807,0.00158742
100.743,7.8981,0.000652898
100.743,7.95681,7.65398e-05
100.743,7.97638,0.000256184
100.743,8.05465,0.000190843
100.743,8.07422,0.00053427
100.743,8.13292,0.000171632
100.743,8.17206,0.00052616
100.743,8.23076,0.000148304
100.743,8.2699,0.00033696
100.743,8.3286,0.000252809
100.743,8.34817,0.000269145
100.743,8.38731,6.58631e-06
100.743,8.44601,8.55103e-05
100.743,8.50472,6.51404e-05
100.743,8.54385,0.000358835
100.743,8.64169,0.00025418
100.743,8.66126,0.000415865
100.743,8.71996,0.000522662
100.743,8.73953,0.000999264
100.743,8.7591,0.000164073
100.743,8.77867,0.000668067
100.743,8.95478,7.91736e-05
100.743,8.99392,0.000426322
100.743,9.05262,0.000411954
100.743,9.07219,4.71026e-05
100.743,9.09176,0.000485763
100.743,9.13089,0.000282221
100.743,9.20917,9.12361e-05
100.743,9.22874,3.43584e-05
100.743,9.2483,9.92268e-05
100.743,9.42442,0.000476394
100.743,9.52226,0.000134133
100.743,9.63966,0.0002301
100.743,9.71794,0.000102412
100.743,9.79621,0.000187013
100.743,9.87448,0.000166234
100.743,9.91362,0.000423677
100.743,9.95275,0.000111211
100.743,9.97232,0.000686247
100.743,10.0506,0.00053383
100.743,10.0897,9.62876e-05
100.743,10.1093,0.000431452
100.743,10.168,0.000908215
100.743,10.2267,0.000281677
100.743,10.3245,0.000146665
100.743,10.4811,0.000464719
100.743,10.6376,0.000523306
100.743,10.8529,0.000543922
100.743,10.892,0.000352226
100.743,10.9116,8.60542e-05
100.743,10.9312,0.000160765
100.81,6.0,0.000336483
100.81,6.01957,0.000176672
100.81,6.03914,1.68569e-05
100.81,6.09784,0.000204347
100.81,6.13698,0.000522975
100.81,6.21525,0.000699718
100.81,6.23482,0.000144213
100.81,6.25439,8.97609e-05
100.81,6.33266,0.000398781
100.81,6.37179,0.000235666
100.81,6.41093,5.65685e-05
100.81,6.4305,0.000878386
100.81,6.46963,0.000171605
100.81,6.4892,0.000182305
100.81,6.58704,0.000737574
100.81,6.74359,0.00163572
100.81,6.76316,8.51862e-05
100.81,6.82186,0.00107793
100.81,6.84143,5.08949e-05
100.81,6.90013,0.000214264
100.81,6.9784,0.000349086
100.81,7.01754,0.000332512
100.81,7.07625,0.000292435
100.81,7.09581,0.00104543
100.81,7.15452,0.000765424
100.81,7.19365,7.19242e-05
100.81,7.21322,8.0891e-05
100.81,7.23279,0.00020124
100.81,7.36977,0.000441037
100.81,7.50674,0.00021949
100.81,7.54588,0.000211656
100.81,7.56545,7.44835e-05
100.81,7.64372,0.000322752
100.81,7.66329,0.000237465
100.81,7.68286,1.82614e-05
100.81,7.72199,0.000556655
100.81,7.74156,0.000819199
100.81,7.76113,0.0014561
100.81,7.7807,0.00134698
100.81,7.8981,0.000621367
100.81,7.95681,6.14189e-05
100.81,7.97638,0.000224084
100.81,8.05465,0.000191554
100.81,8.07422,0.000728108
100.81,8.13292,0.000336315
100.81,8.15249,0.000352699
100.81,8.17206,0.000656322
100.81,8.23076,0.000302576
100.81,8.2699,0.000393361
100.81,8.3286,0.000141148
100.81,8.34817,0.00030034
100.81,8.36774,7.66143e-05
100.81,8.38731,2.3324e-05
100.81,8.44601,0.00016569
100.81,8.54385,6.93128e-05
100.81,8.64169,0.000155311
100.81,8.66126,0.000407971
100.81,8.71996,0.000493269
100.81,8.73953,0.00115639
100.81,8.7591,0.000143815
100.81,8.77867,0.00056782
100.81,8.95478,0.000107802
100.81,8.99392,0.000484057
100.81,9.05262,0.000508018
100.81,9.09176,0.000446197
100.81,9.13089,0.000220209
100.81,9.20917,1.78106e-05
100.81,9.22874,0.000234667
100.81,9.2483,0.000305429
100.81,9.42442,0.000397734
100.81,9.48312,6.39632e-06
100.81,9.52226,0.00013632
100.81,9.63966,0.000236947
100.81,9.71794,0.000196192
100.81,9.79621,0.000184733
100.81,9.87448,0.00012096
100.81,9.91362,0.000339027
100.81,9.95275,0.000220399
100.81,9.97232,0.000770137
100.81,10.0506,0.000445757
100.81,10.1093,0.000598472
100.81,10.168,0.000827942
100.81,10.2071,7.06315e-05
100.81,10.2267,0.000241727
100.81,10.3245,0.000236925
100.81,10.3637,0.000160929
100.81,10.4811,0.000633162
100.81,10.6376,0.000360381
100.81,10.8529,0.00042123
100.81,10.892,0.000219449
100.81,10.9116,0.000213884
100.81,10.9312,0.000305716
100.81,10.9703,2.06642e-05
100.878,6.0,0.00016956
100.878,6.01957,3.36692e-05
100.878,6.03914,4.3869e-05
100.878,6.09784,0.000149898
100.878,6.13698,0.000564538
100.878,6.21525,0.000716459
100.878,6.23482,0.000406913
100.878,6.25439,0.000183731
100.878,6.33266,0.000409909
100.878,6.37179,0.000268478
100.878,6.4305,0.00103076
100.878,6.46963,0.000166662
100.878,6.4892,0.000173651
100.878,6.58704,0.000830401
100.878,6.64575,1.13547e-05
100.878,6.74359,0.00177154
100.878,6.76316,0.00018857
100.878,6.82186,0.00122479
100.878,6.84143,8.10474e-05
100.878,6.90013,0.000260297
100.878,6.9784,0.000432216
100.878,7.01754,0.000294659
100.878,7.07625,0.000241835
100.878,7.09581,0.00093833
100.878,7.15452,0.000887927
100.878,7.19365,0.0001541
100.878,7.21322,0.000228316
100.878,7.23279,0.00029036
100.878,7.36977,0.000494871
100.878,7.50674,0.00025297
100.878,7.54588,0.000135753
100.878,7.56545,9.95956e-05
100.878,7.64372,0.000492338
100.878,7.66329,0.000306755
100.878,7.68286,0.000121173
100.878,7.70242,7.73072e-05
100.878,7.72199,0.000642162
100.878,7.74156,0.000680476
100.878,7.76113,0.00166839
100.878,7.7807,0.00114306
100.878,7.81983,0.000122838
100.878,7.8981,0.000626363
100.878,7.95681,4.62942e-05
100.878,7.97638,0.000191983
100.878,8.03508,0.000168703
100.878,8.05465,0.000155747
100.878,8.07422,0.000848901
100.878,8.13292,0.00046448
100.878,8.15249,0.000643745
100.878,8.17206,0.000749961
100.878,8.23076,0.000456847
100.878,8.25033,2.72021e-05
100.878,8.2699,0.000449762
100.878,8.34817,0.00025849
100.878,8.36774,0.0002345
100.878,8.38731,4.00655e-05
100.878,8.44601,0.000209346
100.878,8.62212,0.000181522
100.878,8.64169,1.99191e-05
100.878,8.66126,0.000400078
100.878,8.68083,0.000119776
100.878,8.71996,0.000463881
100.878,8.73953,0.00131352
100.878,8.7591,0.000123557
100.878,8.77867,0.000467572
100.878,8.87651,0.00013056
100.878,8.95478,0.000172954
100.878,8.99392,0.000541791
100.878,9.05262,0.000604082
100.878,9.09176,0.00040663
100.878,9.13089,0.000158194
100.878,9.22874,0.000434972
100.878,9.2483,0.000511631
100.878,9.36571,7.74451e-05
100.878,9.42442,0.000319079
100.878,9.46355,9.71816e-05
100.878,9.48312,0.000318743
100.878,9.52226,0.000138506
100.878,9.63966,0.000225537
100.878,9.71794,0.000289973
100.878,9.79621,0.00018245
100.878,9.87448,7.56867e-05
100.878,9.89405,4.32879e-05
100.878,9.91362,0.000254378
100.878,9.95275,0.000329588
100.878,9.97232,0.000854027
100.878,10.0506,0.00035768
100.878,10.1093,0.000765488
100.878,10.168,0.000820711
100.878,10.2071,0.000246018
100.878,10.2267,0.00020178
100.878,10.3245,0.000245009
100.878,10.3637,0.000291567
100.878,10.4811,0.000801608
100.878,10.6376,0.000197452
100.878,10.8333,4.68418e-05
100.878,10.8529,0.000298534
100.878,10.892,0.000159718
100.878,10.9116,0.000378236
100.878,10.9312,0.000450667
100.878,10.9703,0.000260726
100.878,10.9899,3.99239e-05
100.945,6.03914,0.000174746
100.945,6.09784,9.98192e-05
100.945,6.13698,0.000580803
100.945,6.21525,0.000711892
100.945,6.23482,0.00062282
100.945,6.25439,0.000208843
100.945,6.27395,2.92212e-05
100.945,6.33266,0.000385847
100.945,6.37179,0.000369202
100.945,6.4305,0.00105948
100.945,6.46963,0.000149541
100.945,6.4892,0.000156246
100.945,6.58704,0.000873774
100.945,6.64575,7.41296e-05
100.945,6.74359,0.00182214
100.945,6.76316,0.000234321
100.945,6.82186,0.0013218
100.945,6.90013,0.000224154
100.945,6.9784,0.000577357
100.945,7.01754,0.000319198
100.945,7.07625,0.000211779
100.945,7.09581,0.000873845
100.945,7.15452,0.00103592
100.945,7.19365,0.00028212
100.945,7.21322,0.00041835
100.945,7.23279,0.000429701
100.945,7.36977,0.000454351
100.945,7.50674,0.00026267
100.945,7.54588,0.000148501
100.945,7.56545,0.000148673
100.945,7.58502,1.54972e-05
100.945,7.64372,0.000569094
100.945,7.66329,0.000396587
100.945,7.68286,0.000163212
100.945,7.70242,0.00018274
100.945,7.72199,0.000713594
100.945,7.74156,0.000577897
100.945,7.76113,0.00175704
100.945,7.7807,0.001012
100.945,7.81983,0.000433475
100.945,7.8394,3.99724e-05
100.945,7.8981,0.000617661
100.945,7.95681,8.70973e-05
100.945,7.97638,9.48273e-05
100.945,8.03508,0.000484195
100.945,8.05465,0.000141621
100.945,8.07422,0.000846047
100.945,8.13292,0.000559926
100.945,8.15249,0.000784129
100.945,8.17206,0.000822295
100.945,8.23076,0.00057612
100.945,8.25033,0.000315916
100.945,8.2699,0.000542689
100.945,8.34817,0.000190772
100.945,8.36774,0.000379641
100.945,8.38731,5.71869e-05
100.945,8.44601,0.000284772
100.945,8.46558,0.000485547
100.945,8.62212,0.0003337
100.945,8.66126,0.000391424
100.945,8.68083,0.000453953
100.945,8.71996,0.000473868
100.945,8.73953,0.00136868
100.945,8.7591,4.77508e-05
100.945,8.77867,0.000406891
100.945,8.87651,0.000206362
100.945,8.93521,0.000127785
100.945,8.95478,0.000228975
100.945,8.99392,0.000556912
100.945,9.05262,0.0006621
100.945,9.09176,0.000427935
100.945,9.13089,0.000168085
100.945,9.22874,0.000708517
100.945,9.2483,0.000687402
100.945,9.36571,0.000186633
100.945,9.42442,0.000271235
100.945,9.46355,0.000232145
100.945,9.48312,0.000673324
100.945,9.52226,0.000180263
100.945,9.63966,0.000111781
100.945,9.6788,4.55566e-05
100.945,9.71794,0.00042332
100.945,9.79621,0.000137556
100.945,9.85491,6.88434e-06
100.945,9.87448,4.92111e-06
100.945,9.91362,0.000136629
100.945,9.95275,0.00039921
100.945,9.97232,0.000959221
100.945,9.99189,9.60752e-06
100.945,10.0506,0.000214063
100.945,10.1093,0.000853371
100.945,10.168,0.000737395
100.945,10.2071,0.000462495
100.945,10.2267,0.00019227
100.945,10.3245,0.000188038
100.945,10.3637,0.000411171
100.945,10.4811,0.000856295
100.945,10.6376,0.000116132
100.945,10.8333,0.000181805
100.945,10.8529,0.000244319
100.945,10.892,0.000198904
100.945,10.9116,0.000493135
100.945,10.9312,0.000543877
100.945,10.9703,0.000446007
100.945,10.9899,0.000131089
101.013,6.03914,0.000305619
101.013,6.09784,5.88745e-05
101.013,6.13698,0.000533152
101.013,6.19568,7.67782e-05
101.013,6.21525,0.000707328
101.013,6.23482,0.000783939
101.013,6.25439,0.000142645
101.013,6.27395,0.000152677
101.013,6.33266,0.000422657
101.013,6.37179,0.000530798
101.013,6.4305,0.00108821
101.013,6.46963,0.000132419
101.013,6.4892,0.000157103
101.013,6.56747,0.000171572
101.013,6.58704,0.000898883
101.013,6.64575,0.000164293
101.013,6.74359,0.00179969
101.013,6.76316,0.000243548
101.013,6.82186,0.00134577
101.013,6.90013,0.000188012
101.013,6.95884,9.27709e-05
101.013,6.9784,0.000722498
101.013,7.01754,0.000416782
101.013,7.07625,0.000181723
101.013,7.09581,0.00080936
101.013,7.15452,0.00111087
101.013,7.19365,0.000428405
101.013,7.21322,0.000608385
101.013,7.23279,0.000569038
101.013,7.33063,7.32727e-05
101.013,7.36977,0.000413835
101.013,7.50674,0.000308894
101.013,7.52631,0.000124738
101.013,7.54588,0.000161245
101.013,7.56545,0.00019775
101.013,7.58502,0.000141427
101.013,7.64372,0.00064585
101.013,7.66329,0.000486422
101.013,7.68286,0.000205252
101.013,7.70242,0.000288174
101.013,7.72199,0.000785023
101.013,7.74156,0.000475317
101.013,7.76113,0.00184568
101.013,7.7807,0.000917453
101.013,7.81983,0.000744112
101.013,7.8394,0.000135463
101.013,7.8981,0.000645481
101.013,7.93724,0.000133347
101.013,7.95681,0.0001279
101.013,8.01551,4.13731e-05
101.013,8.03508,0.000726636
101.013,8.05465,5.44526e-05
101.013,8.07422,0.000770148
101.013,8.13292,0.0005945
101.013,8.15249,0.000802774
101.013,8.17206,0.000833753
101.013,8.21119,2.525e-05
101.013,8.23076,0.000695389
101.013,8.25033,0.00060463
101.013,8.2699,0.000635613
101.013,8.34817,0.00012305
101.013,8.36774,0.000533912
101.013,8.38731,9.2566e-05
101.013,8.40688,0.000128895
101.013,8.44601,0.000351064
101.013,8.46558,0.00100562
101.013,8.62212,0.000394572
101.013,8.66126,0.000364505
101.013,8.68083,0.000769868
101.013,8.71996,0.00053864
101.013,8.73953,0.00140558
101.013,8.77867,0.00034621
101.013,8.87651,0.000282168
101.013,8.93521,0.000319529
101.013,8.95478,0.000285
101.013,8.99392,0.000572037
101.013,9.05262,0.000720121
101.013,9.09176,0.00044924
101.013,9.13089,0.000214502
101.013,9.20917,5.25266e-06
101.013,9.22874,0.000982057
101.013,9.2483,0.000863168
101.013,9.26787,0.000150587
101.013,9.30701,6.15604e-05
101.013,9.36571,0.000295822
101.013,9.42442,0.000223394
101.013,9.46355,0.000330586
101.013,9.48312,0.000954855
101.013,9.52226,0.000222016
101.013,9.6788,0.000230171
101.013,9.71794,0.00055667
101.013,9.79621,9.26629e-05
101.013,9.83535,4.38467e-05
101.013,9.85491,6.20484e-05
101.013,9.91362,1.88798e-05
101.013,9.95275,0.000468832
101.013,9.97232,0.00106442
101.013,9.99189,0.000150371
101.013,10.0506,0.000106964
101.013,10.1093,0.000941254
101.013,10.168,0.000690598
101.013,10.1876,5.51417e-05
101.013,10.2071,0.000678971
101.013,10.2267,0.000182759
101.013,10.3245,3.97563e-05
101.013,10.3637,0.000545993
101.013,10.4224,0.000110447
101.013,10.4811,0.000910986
101.013,10.5594,0.000121839
101.013,10.6376,3.48091e-05
101.013,10.6572,1.16602e-06
101.013,10.755,5.98729e-05
101.013,10.8333,0.000316773
101.013,10.8529,0.000190105
101.013,10.892,0.000311136
101.013,10.9116,0.000644553
101.013,10.9312,0.000637088
101.013,10.9703,0.000631284
101.013,10.9899,0.000222255
101.08,6.03914,0.000493467
101.08,6.0587,4.48748e-05
101.08,6.09784,2.78614e-05
101.08,6.13698,0.000453882
101.08,6.19568,0.000363782
101.08,6.21525,0.000745587
101.08,6.23482,0.000905208
101.08,6.25439,5.98729e-05
101.08,6.27395,0.000334579
101.08,6.29352,2.82973e-05
101.08,6.33266,0.000497151
101.08,6.35223,0.000143118
101.08,6.37179,0.000695419
101.08,6.4305,0.00104053
101.08,6.46963,0.000154331
101.08,6.4892,0.000160161
101.08,6.56747,0.00032011
101.08,6.58704,0.000840578
101.08,6.64575,0.000258002
101.08,6.66532,3.65451e-05
101.08,6.74359,0.00167358
101.08,6.76316,0.000245925
101.08,6.82186,0.00130906
101.08,6.90013,8.61473e-05
101.08,6.9197,4.41074e-06
101.08,6.93927,0.00021486
101.08,6.95884,0.000254106
101.08,6.9784,0.000829022
101.08,7.01754,0.00049853
101.08,7.07625,0.000184696
101.08,7.09581,0.000864856
101.08,7.15452,0.00120324
101.08,7.19365,0.000630762
101.08,7.21322,0.000761017
101.08,7.23279,0.000717789
101.08,7.33063,0.000228755
101.08,7.36977,0.000307687
101.08,7.50674,0.000372056
101.08,7.52631,0.000277039
101.08,7.54588,0.000329349
101.08,7.56545,0.000272091
101.08,7.58502,0.000198856
101.08,7.60458,2.82228e-05
101.08,7.64372,0.0006565
101.08,7.66329,0.000593234
101.08,7.68286,0.000213433
101.08,7.70242,0.000395745
101.08,7.72199,0.000785023
101.08,7.74156,0.000476554
101.08,7.76113,0.00184815
101.08,7.7807,0.000975855
101.08,7.81983,0.000880122
101.08,7.8394,0.000171416
101.08,7.8981,0.000604108
101.08,7.93724,0.000315215
101.08,7.95681,0.000213336
101.08,8.01551,9.89772e-05
101.08,8.03508,0.000835136
101.08,8.05465,3.88399e-05
101.08,8.07422,0.000630427
101.08,8.13292,0.000611097
101.08,8.15249,0.000683788
101.08,8.17206,0.000781156
101.08,8.19163,2.63229e-05
101.08,8.21119,0.000188369
101.08,8.23076,0.000764348
101.08,8.25033,0.00096602
101.08,8.2699,0.000705067
101.08,8.34817,9.31621e-05
101.08,8.36774,0.000620168
101.08,8.38731,0.000148874
101.08,8.40688,0.000327229
101.08,8.44601,0.000408299
101.08,8.46558,0.00144324
101.08,8.62212,0.000380877
101.08,8.66126,0.000351477
101.08,8.68083,0.00108949
101.08,8.71996,0.000637461
101.08,8.73953,0.00138009
101.08,8.77867,0.000325855
101.08,8.87651,0.000254679
101.08,8.93521,0.000526495
101.08,8.95478,0.00039994
101.08,8.99392,0.00054783
101.08,9.01349,6.74576e-05
101.08,9.05262,0.000763871
101.08,9.09176,0.000504594
101.08,9.13089,0.000298105
101.08,9.20917,0.000117343
101.08,9.22874,0.00121677
101.08,9.2483,0.00100137
101.08,9.26787,0.000322811
101.08,9.30701,0.0001489
101.08,9.36571,0.000369582
101.08,9.42442,0.0001693
101.08,9.46355,0.000472091
101.08,9.48312,0.0011447
101.08,9.52226,0.000265576
101.08,9.6788,0.000378642
101.08,9.69837,6.64592e-06
101.08,9.71794,0.000608601
101.08,9.79621,7.82311e-06
101.08,9.81578,8.75629e-05
101.08,9.83535,0.000118606
101.08,9.85491,3.70331e-05
101.08,9.95275,0.000477582
101.08,9.97232,0.00108688
101.08,9.99189,0.000332654
101.08,10.1093,0.000920713
101.08,10.168,0.000611514
101.08,10.1876,0.000394311
101.08,10.2071,0.000854075
101.08,10.2267,0.00019379
101.08,10.3637,0.000715934
101.08,10.4224,0.000264339
101.08,10.4811,0.000868637
101.08,10.5594,0.000201613
101.08,10.5789,0.000128519
101.08,10.6376,4.49158e-05
101.08,10.6572,0.000143737
101.08,10.6768,9.26144e-05
101.08,10.755,0.000185445
101.08,10.8333,0.000433497
101.08,10.8529,0.000209272
101.08,10.892,0.000457801
101.08,10.9116,0.000724733
101.08,10.9312,0.000699479
101.08,10.9507,4.42043e-05
101.08,10.9703,0.000752456
101.08,10.9899,0.000274137
101.148,6.01957,0.000111639
101.148,6.03914,0.000681315
101.148,6.0587,9.19849e-05
101.148,6.11741,4.06429e-06
101.148,6.13698,0.000374611
101.148,6.15654,1.46925e-05
101.148,6.19568,0.000632521
101.148,6.21525,0.00083863
