15N,1H,i
100.54,9.6788,0.000261297
100.54,9.73751,0.000749396
100.54,9.81578,0.00114125
100.54,9.83535,0.000193501
100.54,9.85491,0.000624066
100.54,9.87448,0.00082781
100.54,9.93319,8.10772e-05
100.54,9.95275,0.000414465
100.54,9.97232,6.01113e-05
100.54,9.99189,0.00037891
100.54,10.0115,3.91901e-05
100.54,10.0702,0.000150943
100.54,10.0897,0.00119617
100.54,10.168,0.00106744
100.54,10.1876,0.000310885
100.54,10.2071,0.000520388
100.54,10.2267,0.00035673
100.54,10.2463,0.000586353
100.54,10.305,0.000140669
100.54,10.3245,0.000321139
100.54,10.3637,4.34555e-05
100.54,10.4028,0.00112008
100.54,10.4224,0.000342725
100.54,10.442,0.000168558
100.54,10.4615,8.21911e-05
100.54,10.4811,0.000346577
100.54,10.5007,0.000757299
100.54,10.5202,0.000483667
100.54,10.5594,4.54299e-06
100.54,10.6376,0.000137933
100.54,10.6572,0.000174066
100.54,10.6768,0.000712547
100.54,10.7159,0.000132244
100.54,10.7355,0.000725603
100.54,10.755,0.00107682
100.54,10.7942,0.00117927
100.54,10.8333,0.000201341
100.54,10.8529,0.000591656
100.54,10.9312,0.000384884
100.54,10.9899,0.000294209
100.608,6.01957,6.98864e-05
100.608,6.07827,0.000519644
100.608,6.09784,0.000345184
100.608,6.19568,0.000117674
100.608,6.23482,0.000420639
100.608,6.25439,0.000425326
100.608,6.27395,0.000108073
100.608,6.29352,0.000644602
100.608,6.31309,0.000859192
100.608,6.33266,0.000707939
100.608,6.39136,0.000317289
100.608,6.45007,3.7076e-05
100.608,6.52834,0.0003954
100.608,6.54791,9.601e-05
100.608,6.62618,0.000917898
100.608,6.64575,0.000390314
100.608,6.76316,0.000563117
100.608,6.78272,4.28483e-05
100.608,6.861,0.000306712
100.608,6.88056,0.000433929
100.608,6.90013,4.16487e-05
100.608,6.9197,0.0002697
100.608,6.93927,0.00031483
100.608,6.95884,0.000415752
100.608,6.99797,0.000214253
100.608,7.03711,0.000947479
100.608,7.11538,9.19811e-05
100.608,7.25236,0.000108587
100.608,7.29149,0.00102748
100.608,7.33063,0.00089046
100.608,7.4089,0.000221312
100.608,7.48717,0.000417037
100.608,7.54588,0.000384083
100.608,7.56545,0.000577208
100.608,7.58502,0.000386197
100.608,7.66329,0.000437872
100.608,7.68286,7.54893e-05
100.608,7.70242,7.43736e-05
100.608,7.72199,0.000146428
100.608,7.76113,0.000508212
100.608,7.80026,6.79437e-05
100.608,7.81983,0.00112597
100.608,7.8394,0.000881599
100.608,7.85897,0.00102776
100.608,7.87854,0.00033981
100.608,7.8981,0.00044802
100.608,7.91767,0.00121474
100.608,7.95681,0.000607332
100.608,7.97638,0.000660779
100.608,7.99595,0.00127031
100.608,8.01551,0.000516387
100.608,8.07422,6.9201e-05
100.608,8.09379,0.000204392
100.608,8.11335,0.000244463
100.608,8.13292,0.000206793
100.608,8.25033,0.00132461
100.608,8.2699,0.00110431
100.608,8.30903,0.000788996
100.608,8.3286,0.000672499
100.608,8.44601,0.000282204
100.608,8.46558,2.86717e-05
100.608,8.48515,0.000317503
100.608,8.50472,0.000386827
100.608,8.54385,0.00058401
100.608,8.56342,0.000681859
100.608,8.58299,3.33879e-05
100.608,8.66126,0.000385454
100.608,8.7004,0.000892118
100.608,8.73953,0.000594957
100.608,8.7591,0.00043037
100.608,8.77867,0.000104813
100.608,8.79824,0.00148934
100.608,8.81781,0.000137368
100.608,8.83737,0.00157083
100.608,8.85694,0.000560459
100.608,8.87651,0.000196489
100.608,8.89608,0.000542253
100.608,8.93521,0.000645688
100.608,8.95478,0.00074954
100.608,9.09176,0.000128737
100.608,9.11133,0.000545703
100.608,9.13089,0.000589512
100.608,9.17003,0.000475915
100.608,9.1896,0.00028627
100.608,9.20917,0.000674656
100.608,9.22874,6.47493e-05
100.608,9.2483,0.000406032
100.608,9.32658,5.44526e-05
100.608,9.40485,0.000134338
100.608,9.44398,0.000582652
100.608,9.48312,0.000386169
100.608,9.50269,0.000458159
100.608,9.58096,0.000522496
100.608,9.60053,0.00138882
100.608,9.63966,0.000237716
100.608,9.65923,0.000505596
100.608,9.6788,0.000261297
100.608,9.71794,0.000227256
100.608,9.73751,0.000738421
100.608,9.81578,0.00124003
100.608,9.83535,0.00033984
100.608,9.85491,0.000763087
100.608,9.87448,0.000754641
100.608,9.89405,9.2024e-05
100.608,9.93319,0.000274973
100.608,9.95275,0.000718115
100.608,9.97232,0.000208279
100.608,9.99189,0.000576464
100.608,10.0115,0.000126993
100.608,10.0702,0.000275331
100.608,10.0897,0.00153274
100.608,10.168,0.00126865
100.608,10.1876,0.000310885
100.608,10.2071,0.000286248
100.608,10.2267,0.000385998
100.608,10.2463,0.000615621
100.608,10.2658,1.84402e-05
100.608,10.2854,5.02877e-05
100.608,10.305,0.000235789
100.608,10.3245,0.000654057
100.608,10.3637,0.000370886
100.608,10.4028,0.00128653
100.608,10.4224,0.000415893
100.608,10.442,0.000358796
100.608,10.4615,0.0003895
100.608,10.4811,0.000487426
100.608,10.5007,0.00073169
100.608,10.5202,0.000668418
100.608,10.5594,3.19816e-05
100.608,10.5789,7.5791e-06
100.608,10.5985,7.66385e-05
100.608,10.6376,0.000278782
100.608,10.6572,0.000294795
100.608,10.6768,0.000765596
100.608,10.7159,0.000401139
100.608,10.7355,0.00098535
100.608,10.755,0.00118474
100.608,10.7942,0.00123963
100.608,10.8333,0.000543403
100.608,10.8529,0.000672141
100.608,10.9116,6.2298e-05
100.608,10.9312,0.000443418
100.608,10.9899,0.000334451
100.675,6.01957,7.81193e-05
100.675,6.07827,0.000558058
100.675,6.09784,0.000480087
100.675,6.19568,0.000281846
100.675,6.21525,4.09633e-05
100.675,6.23482,0.000403719
100.675,6.25439,0.000503752
100.675,6.27395,0.000194045
100.675,6.29352,0.00072806
100.675,6.31309,0.000910867
100.675,6.33266,0.000868682
100.675,6.39136,0.000453107
100.675,6.41093,7.75475e-05
100.675,6.4305,3.1244e-05
100.675,6.45007,0.000376852
100.675,6.52834,0.000120791
100.675,6.54791,8.68645e-05
100.675,6.60661,0.000157489
100.675,6.62618,0.000916526
100.675,6.64575,0.000713626
100.675,6.72402,0.000145314
100.675,6.76316,0.000696421
100.675,6.78272,0.00015809
100.675,6.84143,0.00011776
100.675,6.861,0.000353357
100.675,6.88056,0.000418609
100.675,6.90013,3.38741e-05
100.675,6.9197,0.000119705
100.675,6.93927,0.00028602
100.675,6.95884,0.000501495
100.675,6.99797,0.000206478
100.675,7.03711,0.00107347
100.675,7.11538,0.000282448
100.675,7.25236,0.000217881
100.675,7.29149,0.00114089
100.675,7.33063,0.000922929
100.675,7.3502,4.56776e-05
100.675,7.36977,3.18158e-05
100.675,7.4089,0.000305455
100.675,7.48717,0.000447219
100.675,7.54588,0.000305427
100.675,7.56545,0.000577664
100.675,7.58502,0.000502354
100.675,7.64372,0.000211708
100.675,7.66329,0.000583068
100.675,7.68286,0.000215424
100.675,7.70242,7.14026e-05
100.675,7.72199,0.000417609
100.675,7.74156,4.51636e-05
100.675,7.76113,0.000605617
100.675,7.80026,6.97728e-05
100.675,7.81983,0.00118359
100.675,7.8394,0.000636486
100.675,7.85897,0.000946365
100.675,7.87854,0.000356274
100.675,7.8981,0.000662038
100.675,7.91767,0.00129706
100.675,7.95681,0.000628369
100.675,7.97638,0.000735776
100.675,7.99595,0.00139927
100.675,8.01551,0.000567375
100.675,8.07422,0.00020319
100.675,8.09379,0.000169408
100.675,8.11335,0.000208793
100.675,8.13292,0.000325233
100.675,8.19163,8.23494e-05
100.675,8.25033,0.00152262
100.675,8.2699,0.00127259
100.675,8.30903,0.000938991
100.675,8.3286,0.000952367
100.675,8.34817,9.50396e-05
100.675,8.44601,0.000380982
100.675,8.46558,1.03805e-05
100.675,8.48515,0.000278175
100.675,8.50472,0.000509383
100.675,8.54385,0.000466941
100.675,8.56342,0.000553356
100.675,8.66126,0.000526303
100.675,8.7004,0.00093236
100.675,8.73953,0.000648003
100.675,8.7591,0.000472443
100.675,8.77867,0.000406634
100.675,8.79824,0.00156434
100.675,8.81781,0.000256266
100.675,8.83737,0.00161679
100.675,8.85694,0.000745667
100.675,8.87651,0.000384441
100.675,8.89608,0.000626853
100.675,8.93521,0.000645688
100.675,8.95478,0.000813562
100.675,9.01349,0.000188557
100.675,9.07219,8.14982e-05
100.675,9.09176,0.000346869
100.675,9.11133,0.000687696
100.675,9.13089,0.000545612
100.675,9.17003,0.000720572
100.675,9.1896,0.00047628
100.675,9.20917,0.000886844
100.675,9.22874,4.75999e-05
100.675,9.2483,0.000682702
100.675,9.28744,9.71686e-05
100.675,9.34614,7.57966e-05
100.675,9.40485,0.000380367
100.675,9.42442,4.11272e-05
100.675,9.44398,0.000492107
100.675,9.48312,0.000372907
100.675,9.50269,0.000430264
100.675,9.58096,0.000590177
100.675,9.60053,0.00154247
100.675,9.63966,0.00028299
100.675,9.65923,0.000520458
100.675,9.6788,0.000205506
100.675,9.71794,0.000445846
100.675,9.73751,0.000668453
100.675,9.77664,5.72968e-05
100.675,9.81578,0.00130542
100.675,9.83535,0.000464225
100.675,9.85491,0.000861865
100.675,9.87448,0.000677815
100.675,9.89405,0.000276089
100.675,9.93319,0.000445547
100.675,9.95275,0.00102039
100.675,9.97232,0.000359418
100.675,9.99189,0.00072646
100.675,10.0115,0.000238117
100.675,10.0506,0.00015386
100.675,10.0702,0.000353072
100.675,10.0897,0.00178883
100.675,10.1093,0.000103956
100.675,10.168,0.00137429
100.675,10.1876,0.000294423
100.675,10.2071,4.55044e-06
100.675,10.2267,0.000376852
100.675,10.2463,0.000590926
100.675,10.2658,0.000142828
100.675,10.2854,0.000285799
100.675,10.305,0.000256823
100.675,10.3245,0.000922494
100.675,10.3441,0.000135766
100.675,10.3637,0.000700371
100.675,10.4028,0.0013828
100.675,10.4224,0.000457967
100.675,10.442,0.000536229
100.675,10.4615,0.000658393
100.675,10.4811,0.000577744
100.675,10.5007,0.000701966
100.675,10.5202,0.000879463
100.675,10.5594,0.00013556
100.675,10.5789,0.000179982
100.675,10.5985,0.000221375
100.675,10.6181,0.000189601
100.675,10.6376,0.000428548
100.675,10.6572,0.000433357
100.675,10.6768,0.000788232
100.675,10.7159,0.000702273
100.675,10.7355,0.00120531
100.675,10.755,0.00122338
100.675,10.7942,0.00127599
100.675,10.8333,0.000796063
100.675,10.8529,0.000724273
100.675,10.892,3.76254e-07
100.675,10.9116,0.000289578
100.675,10.9312,0.000436101
100.675,10.9899,0.00037881
100.743,6.01957,9.73251e-05
100.743,6.07827,0.000596471
100.743,6.09784,0.000614991
100.743,6.19568,0.000446018
100.743,6.21525,0.000167636
100.743,6.23482,0.000386799
100.743,6.25439,0.000582181
100.743,6.27395,0.000280017
100.743,6.29352,0.000811517
100.743,6.31309,0.000962542
100.743,6.33266,0.00102942
100.743,6.35223,1.3411e-05
100.743,6.39136,0.000588926
100.743,6.41093,0.000354445
100.743,6.4305,0.000141913
100.743,6.45007,0.000716629
100.743,6.54791,9.96683e-05
100.743,6.56747,4.95091e-05
100.743,6.60661,0.000369448
100.743,6.62618,0.000827352
100.743,6.64575,0.000993039
100.743,6.66532,9.77833e-05
100.743,6.72402,0.000429299
100.743,6.76316,0.000829725
100.743,6.78272,0.00027333
100.743,6.84143,0.000302969
100.743,6.861,0.000400003
100.743,6.88056,0.000414265
100.743,6.90013,4.80507e-05
100.743,6.93927,0.00027916
100.743,6.95884,0.000598215
100.743,6.9784,0.000185585
100.743,6.99797,0.000216996
100.743,7.03711,0.0010897
100.743,7.09581,6.99442e-05
100.743,7.11538,0.000472914
100.743,7.15452,0.000139941
100.743,7.23279,0.000134338
100.743,7.25236,0.000327177
100.743,7.29149,0.00123235
100.743,7.31106,1.46385e-05
100.743,7.33063,0.000911497
100.743,7.3502,0.000317087
100.743,7.38933,7.44313e-05
100.743,7.4089,0.000389598
100.743,7.48717,0.000477402
100.743,7.54588,0.000182869
100.743,7.56545,0.000490321
100.743,7.58502,0.000574607
100.743,7.64372,0.000471914
100.743,7.66329,0.000662409
100.743,7.68286,0.000377309
100.743,7.70242,7.94046e-05
100.743,7.72199,0.000688789
100.743,7.74156,0.00015446
100.743,7.76113,0.000681072
100.743,7.80026,4.96507e-05
100.743,7.81983,0.00123024
100.743,7.8394,0.000391372
100.743,7.85897,0.000864966
100.743,7.87854,0.000372736
100.743,7.8981,0.000865079
100.743,7.91767,0.00135742
100.743,7.93724,0.000110758
100.743,7.95681,0.000627454
100.743,7.97638,0.000755899
100.743,7.99595,0.00144042
100.743,8.01551,0.000574464
100.743,8.05465,0.000128936
100.743,8.07422,0.00031523
100.743,8.09379,0.000200275
100.743,8.11335,0.000151172
100.743,8.13292,0.0004327
100.743,8.19163,0.0002671
100.743,8.25033,0.00162186
100.743,8.2699,0.00133113
100.743,8.30903,0.00106704
100.743,8.3286,0.00121029
100.743,8.34817,0.000212109
100.743,8.44601,0.00047976
100.743,8.48515,0.000238847
100.743,8.50472,0.000631941
100.743,8.54385,0.00034987
100.743,8.56342,0.000424854
100.743,8.62212,5.92135e-06
100.743,8.66126,0.000645204
100.743,8.7004,0.000950653
100.743,8.73953,0.000701051
100.743,8.7591,0.000514515
100.743,8.77867,0.000708453
100.743,8.79824,0.00159544
100.743,8.81781,0.000287363
100.743,8.83737,0.00157494
100.743,8.85694,0.000843072
100.743,8.87651,0.00052849
100.743,8.89608,0.000711454
100.743,8.93521,0.000645688
100.743,8.95478,0.000877583
100.743,9.01349,0.000409892
100.743,9.07219,0.000298718
100.743,9.09176,0.000499152
100.743,9.11133,0.00070896
100.743,9.13089,0.000501709
100.743,9.17003,0.000943279
100.743,9.1896,0.000655314
100.743,9.20917,0.00109903
100.743,9.22874,1.94758e-05
100.743,9.2483,0.000937419
100.743,9.28744,0.000256309
100.743,9.34614,0.000154452
100.743,9.36571,3.12887e-05
100.743,9.40485,0.000626396
100.743,9.42442,0.000118868
100.743,9.44398,0.00040156
100.743,9.46355,0.000102563
100.743,9.48312,0.000359645
100.743,9.50269,0.000402369
100.743,9.56139,0.000351271
100.743,9.58096,0.000646882
100.743,9.60053,0.00167418
100.743,9.63966,0.000328263
100.743,9.65923,0.000458494
100.743,9.6788,0.000171665
100.743,9.71794,0.000664437
100.743,9.73751,0.000598487
100.743,9.77664,0.000303783
100.743,9.81578,0.00137081
100.743,9.83535,0.000588611
100.743,9.85491,0.000960642
100.743,9.87448,0.000600988
100.743,9.89405,0.000460152
100.743,9.93319,0.000605145
100.743,9.95275,0.00130072
100.743,9.97232,0.000532506
100.743,9.99189,0.000766702
100.743,10.0115,0.000294365
100.743,10.0506,0.000331292
100.743,10.0702,0.000430813
100.743,10.0897,0.00200102
100.743,10.1093,0.000381082
100.743,10.1484,7.70893e-05
100.743,10.168,0.00147992
100.743,10.1876,0.000277961
100.743,10.2267,0.000279903
100.743,10.2463,0.00052233
100.743,10.2658,0.000267213
100.743,10.2854,0.000532284
100.743,10.305,0.00029981
100.743,10.3245,0.00112508
100.743,10.3441,0.000421124
100.743,10.3637,0.00105181
100.743,10.3833,1.4253e-05
100.743,10.4028,0.00136931
100.743,10.4224,0.000434186
100.743,10.442,0.000680737
100.743,10.4615,0.000927288
100.743,10.4811,0.000635134
100.743,10.5007,0.00060639
100.743,10.5202,0.000980755
100.743,10.5398,0.000235645
100.743,10.5594,0.000250114
100.743,10.5789,0.000352386
100.743,10.5985,0.000366112
100.743,10.6181,0.000379838
100.743,10.6376,0.000578316
100.743,10.6572,0.00057192
100.743,10.6768,0.000810867
100.743,10.6963,0.000142526
100.743,10.7159,0.000959506
100.743,10.7355,0.00133747
100.743,10.755,0.0012291
100.743,10.7942,0.00121357
100.743,10.8138,9.91262e-05
100.743,10.8333,0.000949945
100.743,10.8529,0.000798356
100.743,10.8725,2.84947e-05
100.743,10.892,0.000224456
100.743,10.9116,0.000472957
100.743,10.9312,0.000340981
100.743,10.9899,0.000423169
100.81,6.01957,0.000109844
100.81,6.0587,2.18693e-05
100.81,6.07827,0.000576578
100.81,6.09784,0.000720629
100.81,6.19568,0.000520559
100.81,6.21525,0.000177354
100.81,6.23482,0.000243891
100.81,6.25439,0.000662323
100.81,6.27395,0.000290535
100.81,6.29352,0.000804201
100.81,6.31309,0.000995925
100.81,6.33266,0.00107241
100.81,6.35223,0.00018307
100.81,6.39136,0.000634655
100.81,6.41093,0.000558401
100.81,6.4305,0.000313858
100.81,6.45007,0.00101382
100.81,6.54791,6.88005e-05
100.81,6.56747,0.000400716
100.81,6.58704,0.000202162
100.81,6.60661,0.000476172
100.81,6.62618,0.000720914
100.81,6.64575,0.00116184
100.81,6.66532,0.000172323
100.81,6.68488,0.000138339
100.81,6.72402,0.000673555
100.81,6.76316,0.000836469
100.81,6.78272,0.000331407
100.81,6.84143,0.000412779
100.81,6.861,0.000504153
100.81,6.88056,0.000407577
100.81,6.90013,0.000120763
100.81,6.93927,0.000219254
100.81,6.95884,0.000715513
100.81,6.9784,0.000363018
100.81,6.99797,0.000189558
100.81,7.01754,3.43882e-05
100.81,7.03711,0.000941535
100.81,7.09581,0.000280647
100.81,7.11538,0.000575177
100.81,7.15452,0.000493836
100.81,7.21322,7.73184e-05
100.81,7.23279,0.000213794
100.81,7.25236,0.000423439
100.81,7.29149,0.00121406
100.81,7.31106,9.7068e-05
100.81,7.33063,0.000812948
100.81,7.3502,0.000495778
100.81,7.38933,8.90084e-05
100.81,7.4089,0.000442075
100.81,7.48717,0.000481173
100.81,7.54588,2.87592e-05
100.81,7.56545,0.000347184
100.81,7.58502,0.00053848
100.81,7.64372,0.000672212
100.81,7.66329,0.000668582
100.81,7.68286,0.000558859
100.81,7.70242,7.7175e-05
100.81,7.72199,0.000813747
100.81,7.74156,0.000220483
100.81,7.76113,0.000658894
100.81,7.7807,0.000265442
100.81,7.81983,0.00124327
100.81,7.8394,0.000243891
100.81,7.85897,0.0007188
100.81,7.87854,0.000344954
100.81,7.8981,0.000952711
100.81,7.91767,0.00134096
100.81,7.93724,0.000267385
100.81,7.95681,0.000499867
100.81,7.97638,0.000702852
100.81,7.99595,0.00137411
100.81,8.01551,0.000544511
100.81,8.05465,0.000264755
100.81,8.07422,0.000375595
100.81,8.09379,0.000238175
100.81,8.11335,3.1244e-05
100.81,8.13292,0.000465225
100.81,8.17206,0.000112588
100.81,8.19163,0.00043813
100.81,8.21119,7.58898e-05
100.81,8.25033,0.00148975
100.81,8.2699,0.00127568
100.81,8.30903,0.00109768
100.81,8.3286,0.00129054
100.81,8.34817,0.000166377
100.81,8.44601,0.000510627
100.81,8.48515,0.000171851
100.81,8.50472,0.000710139
100.81,8.54385,0.000158718
100.81,8.56342,0.000295781
100.81,8.62212,0.000264298
100.81,8.66126,0.000673098
100.81,8.7004,0.000878399
100.81,8.73953,0.000750897
100.81,8.7591,0.000480674
100.81,8.77867,0.000912867
100.81,8.79824,0.00149986
100.81,8.81781,0.000243004
100.81,8.83737,0.00142815
100.81,8.85694,0.000886517
100.81,8.87651,0.000571992
100.81,8.89608,0.000755012
100.81,8.93521,0.000603389
100.81,8.95478,0.000825167
100.81,9.01349,0.00048992
100.81,9.07219,0.000402238
100.81,9.09176,0.000567976
100.81,9.11133,0.000534328
100.81,9.13089,0.000365319
100.81,9.15046,5.82039e-05
100.81,9.17003,0.00111568
100.81,9.1896,0.000772612
100.81,9.20917,0.00121976
100.81,9.22874,4.99189e-07
100.81,9.2483,0.00112994
100.81,9.28744,0.000313701
100.81,9.34614,0.000135703
100.81,9.36571,0.000118632
100.81,9.38528,1.55903e-05
100.81,9.40485,0.000819836
100.81,9.42442,0.000243599
100.81,9.44398,0.000311242
100.81,9.46355,0.000178589
100.81,9.48312,0.000323975
100.81,9.50269,0.000288842
100.81,9.56139,0.000805372
100.81,9.58096,0.0006574
100.81,9.60053,0.00168012
100.81,9.63966,0.000254637
100.81,9.65923,0.000209322
100.81,9.6788,0.000145713
100.81,9.71794,0.000782194
100.81,9.73751,0.000394871
100.81,9.77664,0.000456179
100.81,9.81578,0.00140751
100.81,9.83535,0.000651719
100.81,9.85491,0.000986136
100.81,9.87448,0.000501066
100.81,9.89405,0.00048599
100.81,9.93319,0.000669168
100.81,9.95275,0.0014235
100.81,9.97232,0.000640487
100.81,9.99189,0.000636714
100.81,10.0115,0.000299796
100.81,10.0506,0.000462081
100.81,10.0702,0.000375938
100.81,10.0897,0.00203486
100.81,10.1093,0.000562174
100.81,10.1484,0.000192102
100.81,10.168,0.00137897
100.81,10.1876,0.000195188
100.81,10.2267,0.000146829
100.81,10.2463,0.000325691
100.81,10.2658,0.000328949
100.81,10.2854,0.000718979
100.81,10.305,0.000260254
100.81,10.3245,0.00115355
100.81,10.3441,0.00062371
100.81,10.3637,0.00129018
100.81,10.3833,0.000259139
100.81,10.4028,0.00122468
100.81,10.4224,0.000298824
100.81,10.442,0.000689197
100.81,10.4615,0.00112347
100.81,10.4811,0.000643594
100.81,10.5007,0.000456395
100.81,10.5202,0.000967151
100.81,10.5398,0.000610862
100.81,10.5594,0.000335287
100.81,10.5789,0.000498723
100.81,10.5985,0.000472892
100.81,10.6181,0.000490963
100.81,10.6376,0.000615127
100.81,10.6572,0.000680758
100.81,10.6768,0.000779085
100.81,10.6963,0.000292065
100.81,10.7159,0.00111659
100.81,10.7355,0.00129723
100.81,10.755,0.00106813
100.81,10.7942,0.00105351
100.81,10.8138,0.000225341
100.81,10.8333,0.000965608
100.81,10.8529,0.000780294
100.81,10.8725,0.000149565
100.81,10.892,0.000367591
100.81,10.9116,0.000600774
100.81,10.9312,0.000160804
100.81,10.9899,0.000358859
100.878,6.01957,0.000122363
100.878,6.0587,0.000116989
100.878,6.07827,0.000556687
100.878,6.09784,0.000826266
100.878,6.17611,5.97127e-05
100.878,6.19568,0.000507297
100.878,6.21525,9.92697e-05
100.878,6.23482,1.31819e-05
100.878,6.25439,0.000698565
100.878,6.27395,0.000301054
100.878,6.29352,0.000796884
100.878,6.31309,0.00102931
100.878,6.33266,0.0011154
100.878,6.35223,0.000352729
100.878,6.39136,0.000614535
100.878,6.41093,0.000626996
100.878,6.4305,0.000456536
100.878,6.45007,0.0011793
100.878,6.4892,9.04649e-05
100.878,6.56747,0.000708025
100.878,6.58704,0.000404976
100.878,6.60661,0.00054997
100.878,6.62618,0.000548625
100.878,6.64575,0.00117699
100.878,6.66532,0.000181012
100.878,6.68488,0.000385454
100.878,6.72402,0.00080806
100.878,6.76316,0.000766387
100.878,6.78272,0.000301683
100.878,6.84143,0.000522589
100.878,6.861,0.000608305
100.878,6.88056,0.000400888
100.878,6.90013,0.000193473
100.878,6.93927,0.000159347
100.878,6.95884,0.000832811
100.878,6.9784,0.000540452
100.878,6.99797,0.000118218
100.878,7.01754,5.45103e-05
100.878,7.03711,0.000749467
100.878,7.05668,1.03228e-05
100.878,7.07625,1.66968e-05
100.878,7.09581,0.000403546
100.878,7.11538,0.000600616
100.878,7.15452,0.000737978
100.878,7.21322,0.000213137
100.878,7.23279,0.000282276
100.878,7.25236,0.000497751
100.878,7.29149,0.00108601
100.878,7.31106,8.07196e-05
100.878,7.33063,0.000626596
100.878,7.3502,0.000630569
100.878,7.38933,0.000103585
100.878,7.4089,0.000494551
100.878,7.48717,0.000484947
100.878,7.56545,0.000204049
100.878,7.58502,0.000502354
100.878,7.62415,6.09979e-05
100.878,7.64372,0.000784708
100.878,7.66329,0.000630856
100.878,7.68286,0.000740407
100.878,7.70242,2.007e-05
100.878,7.72199,0.000828953
100.878,7.74156,0.000308456
100.878,7.76113,0.000614764
100.878,7.7807,0.000597214
100.878,7.81983,0.0012563
100.878,7.8394,9.64105e-05
100.878,7.85897,0.000528734
100.878,7.87854,0.000229372
100.878,7.8981,0.000996441
100.878,7.91767,0.0013245
100.878,7.93724,0.000424011
100.878,7.95681,0.000372279
100.878,7.97638,0.000605904
100.878,7.99595,0.00122
100.878,8.01551,0.000470655
100.878,8.05465,0.000400575
100.878,8.07422,0.000435958
100.878,8.09379,0.000276074
100.878,8.13292,0.000497751
100.878,8.17206,0.000232058
100.878,8.19163,0.000609161
100.878,8.21119,0.000159461
100.878,8.25033,0.00126985
100.878,8.2699,0.00113243
100.878,8.30903,0.00112831
100.878,8.3286,0.0013269
100.878,8.34817,3.28459e-05
100.878,8.44601,0.000541495
100.878,8.48515,6.09551e-05
100.878,8.50472,0.000700537
100.878,8.56342,0.000166707
100.878,8.60256,3.45167e-05
100.878,8.62212,0.000522675
100.878,8.64169,7.03875e-05
100.878,8.66126,0.000700993
100.878,8.7004,0.000806145
100.878,8.73953,0.000800744
100.878,8.7591,0.000402933
100.878,8.77867,0.00102948
100.878,8.79824,0.00131648
100.878,8.81781,0.000110844
100.878,8.83737,0.00119355
100.878,8.85694,0.000842158
100.878,8.87651,0.000527691
100.878,8.89608,0.000710769
100.878,8.91565,0.000182284
100.878,8.93521,0.000561088
100.878,8.95478,0.000772748
100.878,9.01349,0.000569947
100.878,9.07219,0.000417959
100.878,9.09176,0.000548998
100.878,9.11133,0.000315795
100.878,9.13089,0.000228928
100.878,9.15046,0.000158526
100.878,9.17003,0.00128808
100.878,9.1896,0.000835033
