15N,1H,i
101.553,9.85491,1.99117e-05
101.553,9.89405,0.000600841
101.553,9.93319,0.000472002
101.553,9.95275,0.000823345
101.553,9.99189,0.000561662
101.553,10.0702,0.000197392
101.553,10.1289,7.85105e-05
101.553,10.1484,8.93697e-05
101.553,10.168,0.000254653
101.553,10.1876,0.000419937
101.553,10.2071,0.000867985
101.553,10.2267,0.000637233
101.553,10.2463,0.000622001
101.553,10.2658,0.000796828
101.553,10.2854,0.000437755
101.553,10.305,0.00032305
101.553,10.3245,0.000619017
101.553,10.3441,1.89692e-05
101.553,10.4028,0.000272404
101.553,10.4224,0.000472281
101.553,10.442,0.000620503
101.553,10.4615,0.000252839
101.553,10.4811,0.000650942
101.553,10.5398,0.000178382
101.553,10.5789,9.42498e-06
101.553,10.6181,0.000236079
101.553,10.6376,0.000810988
101.553,10.6572,0.00119584
101.553,10.6963,0.000447143
101.553,10.7159,3.54648e-05
101.553,10.7355,0.000845619
101.553,10.755,0.000672258
101.553,10.7746,0.000145927
101.553,10.7942,0.000196572
101.553,10.8138,0.000545885
101.553,10.8333,0.000345163
101.553,10.8529,0.000280201
101.553,10.9116,0.000417326
101.553,10.9703,0.00132624
101.62,6.01957,0.000252165
101.62,6.03914,0.000173319
101.62,6.09784,0.000611994
101.62,6.11741,0.000769533
101.62,6.15654,0.00012305
101.62,6.19568,0.000386156
101.62,6.21525,0.000105806
101.62,6.23482,1.55158e-05
101.62,6.25439,0.000276506
101.62,6.37179,0.000687875
101.62,6.4305,0.000208784
101.62,6.50877,0.000114374
101.62,6.52834,0.000509091
101.62,6.54791,0.000360768
101.62,6.60661,0.000126656
101.62,6.64575,0.000534479
101.62,6.66532,0.000209033
101.62,6.76316,0.000282142
101.62,6.78272,0.000917569
101.62,6.80229,0.000286188
101.62,6.861,7.19726e-06
101.62,6.95884,0.00033994
101.62,6.99797,0.00021182
101.62,7.11538,0.000208795
101.62,7.13495,0.000324272
101.62,7.19365,0.000228073
101.62,7.21322,0.000961915
101.62,7.23279,4.98891e-05
101.62,7.25236,8.81776e-05
101.62,7.27193,9.16757e-05
101.62,7.29149,0.000692517
101.62,7.33063,0.000891861
101.62,7.3502,0.000115886
101.62,7.38933,3.07187e-05
101.62,7.4089,0.00036855
101.62,7.44804,0.000221178
101.62,7.46761,0.000786208
101.62,7.48717,0.00037377
101.62,7.52631,0.000483934
101.62,7.54588,0.000175275
101.62,7.58502,0.000237606
101.62,7.64372,0.000625134
101.62,7.66329,0.000876077
101.62,7.68286,9.52445e-05
101.62,7.70242,0.000207718
101.62,7.72199,0.000320192
101.62,7.74156,0.000504792
101.62,7.76113,0.000254959
101.62,7.80026,0.000157394
101.62,7.81983,0.000672016
101.62,7.8394,0.00067075
101.62,7.8981,0.000612754
101.62,7.91767,0.000176527
101.62,7.93724,0.000352263
101.62,7.95681,0.000392243
101.62,7.97638,0.000838652
101.62,7.99595,0.000198986
101.62,8.01551,5.93998e-05
101.62,8.03508,0.000462852
101.62,8.05465,0.00110898
101.62,8.15249,0.000336386
101.62,8.21119,0.00102651
101.62,8.25033,0.000342216
101.62,8.28947,0.000505801
101.62,8.30903,0.000238016
101.62,8.34817,0.000184495
101.62,8.36774,0.000496283
101.62,8.38731,0.000753768
101.62,8.42644,0.000409175
101.62,8.44601,0.000423543
101.62,8.50472,0.000596583
101.62,8.52428,0.000103183
101.62,8.62212,0.000458915
101.62,8.64169,0.000704981
101.62,8.73953,1.90102e-05
101.62,8.7591,8.63522e-06
101.62,8.77867,0.00017475
101.62,8.85694,0.000219375
101.62,8.97435,3.54238e-05
101.62,8.99392,0.000342999
101.62,9.07219,0.000268098
101.62,9.09176,0.000605017
101.62,9.11133,0.000706054
101.62,9.20917,0.000333894
101.62,9.22874,0.000113353
101.62,9.2483,0.000327241
101.62,9.26787,0.000221618
101.62,9.32658,0.000298444
101.62,9.40485,9.43281e-05
101.62,9.42442,0.00130756
101.62,9.44398,0.000864524
101.62,9.46355,0.000116881
101.62,9.52226,0.000521757
101.62,9.54182,0.000190977
101.62,9.56139,7.74115e-05
101.62,9.58096,0.000484239
101.62,9.60053,0.000510938
101.62,9.6201,0.000186365
101.62,9.63966,0.000784952
101.62,9.65923,0.000252139
101.62,9.6788,0.000153758
101.62,9.69837,0.000536472
101.62,9.71794,7.74786e-05
101.62,9.75707,2.53804e-05
101.62,9.89405,0.000688769
101.62,9.93319,0.000597723
101.62,9.95275,0.000728685
101.62,9.99189,0.000690535
101.62,10.0115,1.89692e-05
101.62,10.1289,4.88423e-05
101.62,10.1484,0.000113636
101.62,10.168,0.00019116
101.62,10.1876,0.000363711
101.62,10.2071,0.000927687
101.62,10.2267,0.000731409
101.62,10.2463,0.0005241
101.62,10.2658,0.000832681
101.62,10.2854,0.000444904
101.62,10.305,0.000355799
101.62,10.3245,0.000688396
101.62,10.3441,4.35226e-05
101.62,10.4028,0.000229519
101.62,10.4224,0.000563599
101.62,10.442,0.000555232
101.62,10.4615,0.00016674
101.62,10.4811,0.00072008
101.62,10.5398,0.00025228
101.62,10.5789,0.000116974
101.62,10.6181,0.000172902
101.62,10.6376,0.000760023
101.62,10.6572,0.00118424
101.62,10.6963,0.000332695
101.62,10.7355,0.000648689
101.62,10.755,0.000572633
101.62,10.7746,0.000197906
101.62,10.7942,0.00018888
101.62,10.8138,0.000532828
101.62,10.8333,0.000344027
101.62,10.8529,0.000372443
101.62,10.9116,0.000264097
101.62,10.9703,0.0013175
101.688,6.01957,0.000245236
101.688,6.03914,8.56295e-05
101.688,6.09784,0.000713948
101.688,6.11741,0.000848722
101.688,6.15654,7.80076e-05
101.688,6.19568,0.000203308
101.688,6.21525,0.000253681
101.688,6.23482,5.96866e-05
101.688,6.25439,0.000300121
101.688,6.35223,6.87689e-05
101.688,6.37179,0.000624895
101.688,6.4305,0.000283197
101.688,6.50877,1.86525e-05
101.688,6.52834,0.000261348
101.688,6.54791,0.000259679
101.688,6.58704,0.000105307
101.688,6.60661,0.000162818
101.688,6.64575,0.000651605
101.688,6.66532,7.14734e-05
101.688,6.74359,0.0002557
101.688,6.76316,0.00023653
101.688,6.78272,0.000678942
101.688,6.80229,6.24284e-05
101.688,6.95884,0.000305325
101.688,6.99797,0.000126
101.688,7.01754,1.43312e-05
101.688,7.11538,0.000101261
101.688,7.13495,0.000449054
101.688,7.19365,0.00028858
101.688,7.21322,0.0010587
101.688,7.23279,4.18797e-05
101.688,7.25236,0.00013829
101.688,7.27193,0.000156641
101.688,7.29149,0.000582267
101.688,7.33063,0.000896741
101.688,7.3502,0.000156268
101.688,7.38933,6.33597e-05
101.688,7.4089,0.000222187
101.688,7.44804,0.000326019
101.688,7.46761,0.000864092
101.688,7.48717,0.000506155
101.688,7.52631,0.000560708
101.688,7.54588,0.000187602
101.688,7.58502,0.000159219
101.688,7.64372,0.000465743
101.688,7.66329,0.000828471
101.688,7.68286,2.3663e-05
101.688,7.70242,0.000200249
101.688,7.72199,0.000295382
101.688,7.74156,0.000536453
101.688,7.76113,0.000315946
101.688,7.80026,0.000166263
101.688,7.81983,0.000642948
101.688,7.8394,0.000603743
101.688,7.8981,0.000452619
101.688,7.91767,0.000112623
101.688,7.93724,0.000164662
101.688,7.95681,0.000461064
101.688,7.97638,0.00100692
101.688,7.99595,0.000330951
101.688,8.01551,7.15926e-05
101.688,8.03508,0.000273813
101.688,8.05465,0.000957977
101.688,8.15249,0.000200391
101.688,8.21119,0.00103837
101.688,8.25033,0.000310335
101.688,8.28947,0.000382908
101.688,8.30903,0.000254586
101.688,8.34817,0.000211552
101.688,8.36774,0.000334281
101.688,8.38731,0.000647072
101.688,8.42644,0.000158682
101.688,8.44601,0.000484675
101.688,8.50472,0.000726804
101.688,8.52428,0.000314925
101.688,8.62212,0.000445075
101.688,8.64169,0.000672538
101.688,8.73953,3.976e-05
101.688,8.77867,2.10926e-05
101.688,8.85694,0.000397824
101.688,8.97435,0.000259627
101.688,8.99392,0.000434786
101.688,9.07219,0.000359166
101.688,9.09176,0.000583008
101.688,9.11133,0.00064585
101.688,9.15046,0.000221286
101.688,9.20917,0.000528175
101.688,9.22874,0.000271134
101.688,9.2483,0.000421371
101.688,9.26787,0.000249922
101.688,9.32658,0.000312552
101.688,9.42442,0.00148255
101.688,9.44398,0.00103945
101.688,9.46355,0.000253554
101.688,9.52226,0.000531886
101.688,9.54182,0.000296958
101.688,9.58096,0.000546522
101.688,9.60053,0.000433672
101.688,9.6201,0.000246156
101.688,9.63966,0.00079174
101.688,9.65923,0.000319783
101.688,9.6788,0.000200801
101.688,9.69837,0.000565462
101.688,9.83535,7.0449e-05
101.688,9.87448,3.45893e-05
101.688,9.89405,0.000776697
101.688,9.93319,0.00072344
101.688,9.95275,0.000634026
101.688,9.99189,0.000819407
101.688,10.0115,0.00016712
101.688,10.1289,1.91778e-05
101.688,10.1484,0.000137907
101.688,10.168,0.000127666
101.688,10.1876,0.000307485
101.688,10.2071,0.000946663
101.688,10.2267,0.00074413
101.688,10.2463,0.000385474
101.688,10.2658,0.000868529
101.688,10.2854,0.000452049
101.688,10.305,0.000388544
101.688,10.3245,0.000757772
101.688,10.3441,6.8076e-05
101.688,10.4028,0.00018663
101.688,10.4224,0.000654917
101.688,10.442,0.000500146
101.688,10.4615,0.000101011
101.688,10.4811,0.000768855
101.688,10.5398,0.000326179
101.688,10.5789,0.00022452
101.688,10.6181,0.000109721
101.688,10.6376,0.000709057
101.688,10.6572,0.00117264
101.688,10.6963,0.00021825
101.688,10.7355,0.000451759
101.688,10.755,0.000473004
101.688,10.7746,0.000249881
101.688,10.7942,0.000181187
101.688,10.8138,0.000519771
101.688,10.8333,0.000342891
101.688,10.8529,0.000464682
101.688,10.9116,0.000110868
101.688,10.9703,0.00122731
101.688,10.9899,6.13108e-05
101.755,6.01957,0.000149213
101.755,6.03914,0.000106551
101.755,6.09784,0.00070475
101.755,6.11741,0.000860028
101.755,6.15654,6.52075e-05
101.755,6.17611,2.07722e-05
101.755,6.19568,3.48687e-06
101.755,6.21525,0.000362523
101.755,6.23482,0.000205673
101.755,6.25439,0.000347495
101.755,6.35223,0.000211712
101.755,6.37179,0.000531796
101.755,6.4305,0.00038816
101.755,6.52834,2.42144e-05
101.755,6.54791,0.000102587
101.755,6.58704,0.000202909
101.755,6.60661,0.000119857
101.755,6.64575,0.000736061
101.755,6.74359,0.000421766
101.755,6.76316,0.000210647
101.755,6.78272,0.000461105
101.755,6.95884,0.000200283
101.755,6.99797,7.58208e-05
101.755,7.01754,0.000135269
101.755,7.13495,0.000594199
101.755,7.19365,0.000370301
101.755,7.21322,0.00107232
101.755,7.23279,7.54483e-05
101.755,7.25236,0.00021895
101.755,7.27193,6.63288e-05
101.755,7.29149,0.000402439
101.755,7.33063,0.00100514
101.755,7.3502,0.000283197
101.755,7.36977,0.000158601
101.755,7.38933,6.12102e-05
101.755,7.4089,0.000126731
101.755,7.44804,0.000366379
101.755,7.46761,0.000859674
101.755,7.48717,0.000511266
101.755,7.52631,0.000586577
101.755,7.54588,0.000157505
101.755,7.58502,8.42214e-05
101.755,7.64372,0.000253744
101.755,7.66329,0.000808865
101.755,7.68286,6.38887e-06
101.755,7.70242,0.000204664
101.755,7.72199,0.000267178
101.755,7.74156,0.00065127
101.755,7.76113,0.00038372
101.755,7.80026,6.992e-05
101.755,7.81983,0.000514604
101.755,7.8394,0.000470556
101.755,7.8981,0.000276577
101.755,7.91767,0.000139087
101.755,7.95681,0.000476006
101.755,7.97638,0.00106511
101.755,7.99595,0.000486679
101.755,8.01551,0.000183057
101.755,8.03508,0.000110224
101.755,8.05465,0.000746734
101.755,8.15249,1.00881e-05
101.755,8.21119,0.000919562
101.755,8.25033,0.000218216
101.755,8.2699,2.99625e-05
101.755,8.28947,0.000235409
101.755,8.30903,0.000223644
101.755,8.34817,0.00029631
101.755,8.36774,0.000117972
101.755,8.38731,0.000536978
101.755,8.44601,0.00051102
101.755,8.46558,4.64395e-05
101.755,8.50472,0.000768777
101.755,8.52428,0.000544481
101.755,8.62212,0.000324324
101.755,8.64169,0.00064943
101.755,8.73953,6.05062e-05
101.755,8.85694,0.000552941
101.755,8.91565,3.30955e-05
101.755,8.97435,0.00034637
101.755,8.99392,0.000434089
101.755,9.01349,0.000141684
101.755,9.03305,4.39361e-05
101.755,9.07219,0.000477809
101.755,9.09176,0.000493545
101.755,9.11133,0.000501856
101.755,9.15046,0.000481784
101.755,9.20917,0.000744514
101.755,9.22874,0.000400066
101.755,9.2483,0.000462893
101.755,9.26787,0.000263803
101.755,9.32658,0.000336837
101.755,9.36571,0.000295606
101.755,9.42442,0.00156929
101.755,9.44398,0.00114309
101.755,9.46355,0.000289258
101.755,9.52226,0.000463955
101.755,9.54182,0.00040973
101.755,9.58096,0.000600323
101.755,9.60053,0.00038356
101.755,9.6201,0.000311039
101.755,9.63966,0.000754405
101.755,9.65923,0.000294093
101.755,9.6788,0.000159603
101.755,9.69837,0.000557121
101.755,9.83535,0.000249542
101.755,9.87448,9.17427e-05
101.755,9.89405,0.000771292
101.755,9.93319,0.000811826
101.755,9.95275,0.000607245
101.755,9.97232,9.98117e-05
101.755,9.99189,0.000922825
101.755,10.0115,0.000243999
101.755,10.1093,0.000186786
101.755,10.1289,2.42963e-05
101.755,10.1484,0.000214782
101.755,10.168,0.000115078
101.755,10.1876,0.000368353
101.755,10.2071,0.000963092
101.755,10.2267,0.00068897
101.755,10.2463,0.000238363
101.755,10.2658,0.00084668
101.755,10.2854,0.000501618
101.755,10.305,0.000482384
101.755,10.3245,0.00074739
101.755,10.3441,0.000197843
101.755,10.3637,8.08202e-05
101.755,10.4028,0.000142891
101.755,10.4224,0.00075642
101.755,10.442,0.000403062
101.755,10.4615,7.68527e-05
101.755,10.4811,0.000784539
101.755,10.5398,0.000361048
101.755,10.5789,0.00035752
101.755,10.5985,0.000118878
101.755,10.6181,5.67213e-05
101.755,10.6376,0.000631787
101.755,10.6572,0.00113897
101.755,10.6963,0.000178467
101.755,10.7355,0.000281978
101.755,10.755,0.000405617
101.755,10.7746,0.000366345
101.755,10.7942,0.000192162
101.755,10.8138,0.000452407
101.755,10.8333,0.000262633
101.755,10.8529,0.000534438
101.755,10.892,2.08281e-05
101.755,10.9703,0.00105439
101.755,10.9899,0.000148587
101.823,6.01957,5.31897e-05
101.823,6.03914,0.000127472
101.823,6.09784,0.000654828
101.823,6.11741,0.000789884
101.823,6.15654,5.24074e-05
101.823,6.17611,7.73706e-05
101.823,6.21525,0.000471365
101.823,6.23482,0.00035166
101.823,6.25439,0.00039487
101.823,6.29352,0.000112612
101.823,6.35223,0.000354659
101.823,6.37179,0.000428516
101.823,6.4305,0.000432029
101.823,6.56747,8.19564e-07
101.823,6.58704,0.000300512
101.823,6.60661,8.70749e-05
101.823,6.64575,0.00075943
101.823,6.74359,0.000506379
101.823,6.76316,0.000144031
101.823,6.78272,0.000243265
101.823,6.861,3.06107e-05
101.823,6.93927,1.52849e-05
101.823,6.95884,9.52445e-05
101.823,6.99797,2.56412e-05
101.823,7.01754,0.000256207
101.823,7.13495,0.000739343
101.823,7.19365,0.000452023
101.823,7.21322,0.00108596
101.823,7.23279,0.000109017
101.823,7.25236,0.00029961
101.823,7.29149,0.000222608
101.823,7.33063,0.00111353
101.823,7.3502,0.000410128
101.823,7.36977,0.000331219
101.823,7.38933,5.90608e-05
101.823,7.4089,3.12738e-05
101.823,7.44804,0.000406735
101.823,7.46761,0.000814527
101.823,7.48717,0.00043492
101.823,7.52631,0.000612441
101.823,7.54588,0.000127405
101.823,7.58502,9.22754e-06
101.823,7.64372,4.17493e-05
101.823,7.66329,0.000829987
101.823,7.68286,7.05719e-05
101.823,7.70242,0.000249803
101.823,7.72199,0.00023897
101.823,7.74156,0.000766084
101.823,7.76113,0.00045149
101.823,7.81983,0.000386264
101.823,7.8394,0.00033737
101.823,7.8981,0.000100534
101.823,7.91767,0.000165548
101.823,7.95681,0.000490949
101.823,7.97638,0.00112329
101.823,7.99595,0.000642404
101.823,8.01551,0.000294521
101.823,8.05465,0.000535492
101.823,8.21119,0.000800755
101.823,8.25033,0.000126094
101.823,8.2699,0.000118881
101.823,8.28947,8.79094e-05
101.823,8.30903,0.000192702
101.823,8.34817,0.000381067
101.823,8.38731,0.000426885
101.823,8.44601,0.000537362
101.823,8.46558,0.000123918
101.823,8.50472,0.000729296
101.823,8.52428,0.000733312
101.823,8.62212,0.000203572
101.823,8.64169,0.000626322
101.823,8.68083,0.000126109
101.823,8.73953,8.1256e-05
101.823,8.85694,0.000687692
101.823,8.87651,2.17184e-06
101.823,8.91565,0.000135943
101.823,8.97435,0.000433117
101.823,8.99392,0.000433397
101.823,9.01349,0.000352219
101.823,9.03305,0.000108939
101.823,9.07219,0.000555724
101.823,9.09176,0.000404082
101.823,9.11133,0.000378229
101.823,9.15046,0.000620104
101.823,9.20917,0.000960853
101.823,9.22874,0.000528995
101.823,9.2483,0.000504415
101.823,9.26787,0.000277683
101.823,9.28744,5.09471e-05
101.823,9.32658,0.000361126
101.823,9.34614,0.000172868
101.823,9.36571,0.000663403
101.823,9.38528,6.10761e-05
101.823,9.42442,0.00161531
101.823,9.44398,0.00116529
101.823,9.46355,0.000284232
101.823,9.52226,0.000396021
101.823,9.54182,0.000522502
101.823,9.58096,0.000654124
101.823,9.60053,0.000333443
101.823,9.6201,0.000375923
101.823,9.63966,0.00071707
101.823,9.65923,0.000268403
101.823,9.6788,0.000118405
101.823,9.69837,0.000548776
101.823,9.83535,0.000428636
101.823,9.87448,0.000148896
101.823,9.89405,0.000765886
101.823,9.93319,0.000900213
101.823,9.95275,0.000580464
101.823,9.97232,0.000246741
101.823,9.99189,0.00102624
101.823,10.0115,0.000320878
101.823,10.0897,2.87816e-05
101.823,10.1093,0.000391673
101.823,10.1289,2.94186e-05
101.823,10.1484,0.000291657
101.823,10.168,0.000102494
101.823,10.1876,0.00042922
101.823,10.2071,0.00097952
101.823,10.2267,0.000633813
101.823,10.2463,9.1251e-05
101.823,10.2658,0.000824831
101.823,10.2854,0.00055119
101.823,10.305,0.00057622
101.823,10.3245,0.000737011
101.823,10.3441,0.000327613
101.823,10.3637,0.000295579
101.823,10.4028,9.91523e-05
101.823,10.4224,0.000857923
101.823,10.442,0.000326339
101.823,10.4615,9.34266e-05
101.823,10.4811,0.00067804
101.823,10.5398,0.000395916
101.823,10.5789,0.000490524
101.823,10.5985,0.000247125
101.823,10.6181,3.72529e-06
101.823,10.6376,0.000554517
101.823,10.6572,0.00110531
101.823,10.6963,0.000138689
101.823,10.7355,0.000112198
101.823,10.755,0.00033823
101.823,10.7746,0.000482805
101.823,10.7942,0.000203133
101.823,10.8138,0.000385042
101.823,10.8333,0.000182372
101.823,10.8529,0.000604194
101.823,10.892,0.000117395
101.823,10.9703,0.000745706
101.823,10.9899,0.000208717
101.89,6.03914,0.000210758
101.89,6.09784,0.000527371
101.89,6.11741,0.000656098
101.89,6.15654,6.09085e-06
101.89,6.17611,0.000123154
101.89,6.21525,0.000451822
101.89,6.23482,0.000473361
101.89,6.25439,0.000417687
101.89,6.29352,0.000247002
101.89,6.35223,0.000446692
101.89,6.37179,0.000295855
101.89,6.4305,0.000484809
101.89,6.56747,0.000103071
101.89,6.58704,0.000379875
101.89,6.60661,3.15458e-05
101.89,6.64575,0.000700545
101.89,6.74359,0.000450775
101.89,6.76316,0.00012764
101.89,6.78272,3.52897e-05
101.89,6.861,0.000145502
101.89,6.93927,6.40489e-05
101.89,7.01754,0.000295263
101.89,7.03711,4.62569e-05
101.89,7.13495,0.000853945
101.89,7.19365,0.000499219
101.89,7.21322,0.00100943
101.89,7.23279,0.000166345
101.89,7.25236,0.000327878
101.89,7.29149,5.86919e-05
101.89,7.33063,0.00122638
101.89,7.3502,0.000479784
101.89,7.36977,0.000411984
101.89,7.38933,7.61114e-05
101.89,7.4089,1.1757e-05
101.89,7.44804,0.000297118
101.89,7.46761,0.000670426
101.89,7.48717,0.000283483
101.89,7.50674,2.12677e-05
101.89,7.52631,0.000546455
101.89,7.54588,8.83974e-05
101.89,7.66329,0.00085143
101.89,7.68286,0.000157025
101.89,7.70242,0.000322677
101.89,7.72199,0.000216808
101.89,7.74156,0.00086356
101.89,7.76113,0.000478536
101.89,7.81983,0.00021359
101.89,7.8394,0.000233877
101.89,7.91767,0.00026286
101.89,7.95681,0.000439387
101.89,7.97638,0.00108002
101.89,7.99595,0.000770342
101.89,8.01551,0.000478424
101.89,8.05465,0.000250962
101.89,8.11335,0.000155408
101.89,8.21119,0.000595134
101.89,8.25033,2.46391e-05
101.89,8.2699,0.000189982
101.89,8.30903,0.000125695
101.89,8.34817,0.000463173
101.89,8.38731,0.00034925
101.89,8.44601,0.000513963
101.89,8.46558,0.000206277
101.89,8.48515,1.94497e-05
101.89,8.50472,0.00067433
101.89,8.52428,0.000858292
101.89,8.62212,8.17589e-05
101.89,8.64169,0.000587568
101.89,8.66126,8.87588e-05
101.89,8.68083,0.000254322
101.89,8.73953,9.89288e-05
101.89,8.79824,4.51505e-06
101.89,8.85694,0.000686683
101.89,8.87651,5.22956e-05
101.89,8.91565,0.000174623
101.89,8.97435,0.00036183
101.89,8.99392,0.000419866
101.89,9.01349,0.000477903
101.89,9.03305,0.000122234
101.89,9.07219,0.00061598
101.89,9.09176,0.000379317
101.89,9.11133,0.000276398
101.89,9.13089,2.75336e-05
101.89,9.15046,0.000698019
101.89,9.20917,0.00113806
101.89,9.22874,0.000540253
101.89,9.2483,0.00043118
101.89,9.26787,0.000283077
101.89,9.28744,3.99463e-05
101.89,9.32658,0.000371628
101.89,9.34614,0.00046378
101.89,9.36571,0.000963215
101.89,9.38528,0.000261176
101.89,9.42442,0.00149131
101.89,9.44398,0.00108842
101.89,9.46355,0.000247706
101.89,9.52226,0.000301998
101.89,9.54182,0.000627317
101.89,9.56139,2.94708e-05
101.89,9.58096,0.000647735
101.89,9.60053,0.000288527
101.89,9.6201,0.00038157
101.89,9.63966,0.000623949
101.89,9.65923,0.000219062
101.89,9.6788,3.13856e-05
101.89,9.69837,0.000467356
101.89,9.83535,0.000564877
101.89,9.87448,0.000144534
101.89,9.89405,0.000725746
101.89,9.93319,0.000884395
101.89,9.95275,0.000570439
101.89,9.97232,0.000402205
101.89,9.99189,0.00110282
101.89,10.0115,0.000246458
101.89,10.0897,0.000197947
101.89,10.1093,0.000511922
101.89,10.1289,2.45161e-05
101.89,10.1484,0.000405971
101.89,10.168,8.8267e-05
101.89,10.1876,0.000530813
101.89,10.2071,0.000958618
101.89,10.2267,0.000436105
101.89,10.2658,0.000745285
101.89,10.2854,0.000592858
101.89,10.305,0.000684801
101.89,10.3245,0.000726681
101.89,10.3441,0.000483468
101.89,10.3637,0.000569154
101.89,10.4028,6.61835e-05
101.89,10.4224,0.000943724
101.89,10.442,0.000227716
101.89,10.4615,0.000126015
101.89,10.4811,0.000501804
101.89,10.5398,0.000378814
101.89,10.5789,0.000584282
101.89,10.5985,0.000374574
101.89,10.6376,0.000480376
101.89,10.6572,0.00109456
101.89,10.6963,0.000100393
101.89,10.7355,3.27863e-05
101.89,10.755,0.000314489
101.89,10.7746,0.000623345
101.89,10.7942,0.000207584
101.89,10.8138,0.000280559
101.89,10.8333,4.39398e-05
101.89,10.8529,0.00056757
101.89,10.892,8.24481e-05
101.89,10.9703,0.000342846
101.89,10.9899,0.000234798
101.958,6.03914,0.000294045
101.958,6.09784,0.000359185
101.958,6.11741,0.000440858
101.958,6.17611,0.000168934
101.958,6.21525,0.000432275
101.958,6.23482,0.000595059
101.958,6.25439,0.000440508
101.958,6.29352,0.000381391
101.958,6.35223,0.000457272
101.958,6.37179,0.000102103
101.958,6.4305,0.000496861
101.958,6.56747,0.000205323
101.958,6.58704,0.000459235
101.958,6.64575,0.000519477
101.958,6.74359,0.000313718
101.958,6.76316,6.03348e-05
101.958,6.84143,5.26607e-05
101.958,6.861,0.000260394
101.958,6.93927,0.000112809
101.958,7.01754,0.000334319
101.958,7.03711,0.000186112
101.958,7.13495,0.000968546
101.958,7.19365,0.00050569
101.958,7.21322,0.000851452
101.958,7.23279,0.000182942
101.958,7.25236,0.000356141
101.958,7.33063,0.00133923
101.958,7.3502,0.000508711
101.958,7.36977,0.000411294
101.958,7.38933,9.31621e-05
101.958,7.4089,7.36974e-05
101.958,7.44804,0.000187505
101.958,7.46761,0.000485599
101.958,7.48717,5.05894e-05
101.958,7.50674,8.90456e-05
101.958,7.52631,0.000480473
101.958,7.54588,4.93899e-05
101.958,7.66329,0.000872869
101.958,7.68286,0.000243478
101.958,7.70242,0.000395551
101.958,7.72199,0.00019465
101.958,7.74156,0.000961035
101.958,7.76113,0.000505585
101.958,7.81983,4.09111e-05
101.958,7.8394,0.000130389
101.958,7.91767,0.00033981
101.958,7.95681,0.000367463
101.958,7.97638,0.000985846
101.958,7.99595,0.000816822
101.958,8.01551,0.000621602
101.958,8.11335,0.000346147
101.958,8.21119,0.000389513
101.958,8.2699,0.00017963
101.958,8.30903,5.86919e-05
101.958,8.34817,0.000545278
101.958,8.38731,0.000271611
101.958,8.44601,0.00053129
101.958,8.46558,0.000288635
101.958,8.48515,4.67189e-05
101.958,8.50472,0.000537906
101.958,8.52428,0.000942547
101.958,8.64169,0.000508089
101.958,8.66126,0.000214525
101.958,8.68083,0.000301082
101.958,8.73953,0.000116602
101.958,8.77867,2.88337e-05
101.958,8.79824,6.4712e-05
101.958,8.85694,0.000563495
101.958,8.87651,4.13246e-05
101.958,8.91565,0.000213303
101.958,8.97435,0.000290543
101.958,8.99392,0.000365607
101.958,9.01349,0.000522129
101.958,9.03305,5.40763e-05
101.958,9.07219,0.000635508
101.958,9.09176,0.000354551
101.958,9.11133,0.000154201
101.958,9.13089,0.000123549
101.958,9.15046,0.000613023
101.958,9.20917,0.0012338
101.958,9.22874,0.000510782
101.958,9.2483,0.000357945
101.958,9.26787,0.000288475
101.958,9.28744,2.89418e-05
101.958,9.32658,0.000382129
101.958,9.34614,0.000713971
101.958,9.36571,0.00118157
101.958,9.38528,0.000420548
101.958,9.42442,0.00129943
101.958,9.44398,0.000875793
101.958,9.46355,0.000143301
101.958,9.52226,0.000207972
101.958,9.54182,0.000732131
101.958,9.56139,8.87588e-05
101.958,9.58096,0.000641342
101.958,9.60053,0.000243612
101.958,9.6201,0.000387218
101.958,9.63966,0.000530828
101.958,9.65923,0.000169717
101.958,9.69837,0.00038594
101.958,9.83535,0.000701122
101.958,9.87448,0.000140171
101.958,9.89405,0.000685602
101.958,9.93319,0.000868574
101.958,9.95275,0.000560418
101.958,9.97232,0.00051694
101.958,9.99189,0.00109795
101.958,10.0115,0.000131309
101.958,10.0897,0.000407841
101.958,10.1093,0.000632167
101.958,10.1289,1.96137e-05
101.958,10.1484,0.000520285
101.958,10.168,7.40364e-05
101.958,10.1876,0.000632409
101.958,10.2071,0.000937711
101.958,10.2267,0.0002384
101.958,10.2658,0.000665735
101.958,10.2854,0.000634529
101.958,10.305,0.000793383
101.958,10.3245,0.000716355
101.958,10.3441,0.000639327
101.958,10.3637,0.000842728
101.958,10.4028,3.3211e-05
101.958,10.4224,0.00102953
101.958,10.442,0.00013927
101.958,10.4615,0.000178967
101.958,10.4811,0.000264477
101.958,10.5398,0.000361711
101.958,10.5789,0.00067804
101.958,10.5985,0.000502024
101.958,10.6376,0.000406235
101.958,10.6572,0.00108381
101.958,10.6963,6.20969e-05
101.958,10.755,0.000290748
101.958,10.7746,0.000763886
101.958,10.7942,0.000212036
101.958,10.8138,0.000176076
101.958,10.8529,0.000530947
101.958,10.892,4.75012e-05
101.958,10.9899,0.000260878
102.025,6.03914,0.00037054
102.025,6.09784,0.000177424
102.025,6.11741,0.000189982
102.025,6.17611,0.00012308
102.025,6.21525,0.000335515
102.025,6.23482,0.000609849
